time,hexokinase,glucose,glucose6phosphate,,glucose6phosphate_normal
881.8,5.00E-09,1.00E-06,4.40E-15,,8.81E-16
881.9,5.00E-09,1.00E-06,4.41E-15,,8.81E-16
882,5.00E-09,1.00E-06,4.41E-15,,8.81E-16
882.1,5.00E-09,1.00E-06,4.41E-15,,8.81E-16
882.2,5.00E-09,1.00E-06,4.41E-15,,8.81E-16
882.3,5.00E-09,1.00E-06,4.41E-15,,8.81E-16
882.4,5.00E-09,1.00E-06,4.41E-15,,8.82E-16
882.5,5.00E-09,1.00E-06,4.41E-15,,8.82E-16
882.6,5.00E-09,1.00E-06,4.41E-15,,8.82E-16
882.7,5.00E-09,1.00E-06,4.41E-15,,8.82E-16
882.8,5.00E-09,1.00E-06,4.41E-15,,8.82E-16
882.9,5.00E-09,1.00E-06,4.41E-15,,8.82E-16
883,5.00E-09,1.00E-06,4.41E-15,,8.82E-16
883.1,5.00E-09,1.00E-06,4.41E-15,,8.82E-16
883.2,5.00E-09,1.00E-06,4.41E-15,,8.82E-16
883.3,5.00E-09,1.00E-06,4.41E-15,,8.82E-16
883.4,5.00E-09,1.00E-06,4.41E-15,,8.83E-16
883.5,5.00E-09,1.00E-06,4.41E-15,,8.83E-16
883.6,5.00E-09,1.00E-06,4.41E-15,,8.83E-16
883.7,5.00E-09,1.00E-06,4.41E-15,,8.83E-16
883.8,5.00E-09,1.00E-06,4.41E-15,,8.83E-16
883.9,5.00E-09,1.00E-06,4.42E-15,,8.83E-16
884,5.00E-09,1.00E-06,4.42E-15,,8.83E-16
884.1,5.00E-09,1.00E-06,4.42E-15,,8.83E-16
884.2,5.00E-09,1.00E-06,4.42E-15,,8.83E-16
884.3,5.00E-09,1.00E-06,4.42E-15,,8.83E-16
884.4,5.00E-09,1.00E-06,4.42E-15,,8.84E-16
884.5,5.00E-09,1.00E-06,4.42E-15,,8.84E-16
884.6,5.00E-09,1.00E-06,4.42E-15,,8.84E-16
884.7,5.00E-09,1.00E-06,4.42E-15,,8.84E-16
884.8,5.00E-09,1.00E-06,4.42E-15,,8.84E-16
884.9,5.00E-09,1.00E-06,4.42E-15,,8.84E-16
885,5.00E-09,1.00E-06,4.42E-15,,8.84E-16
885.1,5.00E-09,1.00E-06,4.42E-15,,8.84E-16
885.2,5.00E-09,1.00E-06,4.42E-15,,8.84E-16
885.3,5.00E-09,1.00E-06,4.42E-15,,8.84E-16
885.4,5.00E-09,1.00E-06,4.42E-15,,8.85E-16
885.5,5.00E-09,1.00E-06,4.42E-15,,8.85E-16
885.6,5.00E-09,1.00E-06,4.42E-15,,8.85E-16
885.7,5.00E-09,1.00E-06,4.42E-15,,8.85E-16
885.8,5.00E-09,1.00E-06,4.42E-15,,8.85E-16
885.9,5.00E-09,1.00E-06,4.43E-15,,8.85E-16
886,5.00E-09,1.00E-06,4.43E-15,,8.85E-16
886.1,5.00E-09,1.00E-06,4.43E-15,,8.85E-16
886.2,5.00E-09,1.00E-06,4.43E-15,,8.85E-16
886.3,5.00E-09,1.00E-06,4.43E-15,,8.85E-16
886.4,5.00E-09,1.00E-06,4.43E-15,,8.86E-16
886.5,5.00E-09,1.00E-06,4.43E-15,,8.86E-16
886.6,5.00E-09,1.00E-06,4.43E-15,,8.86E-16
886.7,5.00E-09,1.00E-06,4.43E-15,,8.86E-16
886.8,5.00E-09,1.00E-06,4.43E-15,,8.86E-16
886.9,5.00E-09,1.00E-06,4.43E-15,,8.86E-16
887,5.00E-09,1.00E-06,4.43E-15,,8.86E-16
887.1,5.00E-09,1.00E-06,4.43E-15,,8.86E-16
887.2,5.00E-09,1.00E-06,4.43E-15,,8.86E-16
887.3,5.00E-09,1.00E-06,4.43E-15,,8.86E-16
887.4,5.00E-09,1.00E-06,4.43E-15,,8.87E-16
887.5,5.00E-09,1.00E-06,4.43E-15,,8.87E-16
887.6,5.00E-09,1.00E-06,4.43E-15,,8.87E-16
887.7,5.00E-09,1.00E-06,4.43E-15,,8.87E-16
887.8,5.00E-09,1.00E-06,4.43E-15,,8.87E-16
887.9,5.00E-09,1.00E-06,4.44E-15,,8.87E-16
888,5.00E-09,1.00E-06,4.44E-15,,8.87E-16
888.1,5.00E-09,1.00E-06,4.44E-15,,8.87E-16
888.2,5.00E-09,1.00E-06,4.44E-15,,8.87E-16
888.3,5.00E-09,1.00E-06,4.44E-15,,8.87E-16
888.4,5.00E-09,1.00E-06,4.44E-15,,8.88E-16
888.5,5.00E-09,1.00E-06,4.44E-15,,8.88E-16
888.6,5.00E-09,1.00E-06,4.44E-15,,8.88E-16
888.7,5.00E-09,1.00E-06,4.44E-15,,8.88E-16
888.8,5.00E-09,1.00E-06,4.44E-15,,8.88E-16
888.9,5.00E-09,1.00E-06,4.44E-15,,8.88E-16
889,5.00E-09,1.00E-06,4.44E-15,,8.88E-16
889.1,5.00E-09,1.00E-06,4.44E-15,,8.88E-16
889.2,5.00E-09,1.00E-06,4.44E-15,,8.88E-16
889.3,5.00E-09,1.00E-06,4.44E-15,,8.88E-16
889.4,5.00E-09,1.00E-06,4.44E-15,,8.89E-16
889.5,5.00E-09,1.00E-06,4.44E-15,,8.89E-16
889.6,5.00E-09,1.00E-06,4.44E-15,,8.89E-16
889.7,5.00E-09,1.00E-06,4.44E-15,,8.89E-16
889.8,5.00E-09,1.00E-06,4.44E-15,,8.89E-16
889.9,5.00E-09,1.00E-06,4.45E-15,,8.89E-16
890,5.00E-09,1.00E-06,4.45E-15,,8.89E-16
890.1,5.00E-09,1.00E-06,4.45E-15,,8.89E-16
890.2,5.00E-09,1.00E-06,4.45E-15,,8.89E-16
890.3,5.00E-09,1.00E-06,4.45E-15,,8.89E-16
890.4,5.00E-09,1.00E-06,4.45E-15,,8.90E-16
890.5,5.00E-09,1.00E-06,4.45E-15,,8.90E-16
890.6,5.00E-09,1.00E-06,4.45E-15,,8.90E-16
890.7,5.00E-09,1.00E-06,4.45E-15,,8.90E-16
890.8,5.00E-09,1.00E-06,4.45E-15,,8.90E-16
890.9,5.00E-09,1.00E-06,4.45E-15,,8.90E-16
891,5.00E-09,1.00E-06,4.45E-15,,8.90E-16
891.1,5.00E-09,1.00E-06,4.45E-15,,8.90E-16
891.2,5.00E-09,1.00E-06,4.45E-15,,8.90E-16
891.3,5.00E-09,1.00E-06,4.45E-15,,8.90E-16
891.4,5.00E-09,1.00E-06,4.45E-15,,8.91E-16
891.5,5.00E-09,1.00E-06,4.45E-15,,8.91E-16
891.6,5.00E-09,1.00E-06,4.45E-15,,8.91E-16
891.7,5.00E-09,1.00E-06,4.45E-15,,8.91E-16
891.8,5.00E-09,1.00E-06,4.45E-15,,8.91E-16
891.9,5.00E-09,1.00E-06,4.46E-15,,8.91E-16
892,5.00E-09,1.00E-06,4.46E-15,,8.91E-16
892.1,5.00E-09,1.00E-06,4.46E-15,,8.91E-16
892.2,5.00E-09,1.00E-06,4.46E-15,,8.91E-16
892.3,5.00E-09,1.00E-06,4.46E-15,,8.91E-16
892.4,5.00E-09,1.00E-06,4.46E-15,,8.92E-16
892.5,5.00E-09,1.00E-06,4.46E-15,,8.92E-16
892.6,5.00E-09,1.00E-06,4.46E-15,,8.92E-16
892.7,5.00E-09,1.00E-06,4.46E-15,,8.92E-16
892.8,5.00E-09,1.00E-06,4.46E-15,,8.92E-16
892.9,5.00E-09,1.00E-06,4.46E-15,,8.92E-16
893,5.00E-09,1.00E-06,4.46E-15,,8.92E-16
893.1,5.00E-09,1.00E-06,4.46E-15,,8.92E-16
893.2,5.00E-09,1.00E-06,4.46E-15,,8.92E-16
893.3,5.00E-09,1.00E-06,4.46E-15,,8.92E-16
893.4,5.00E-09,1.00E-06,4.46E-15,,8.93E-16
893.5,5.00E-09,1.00E-06,4.46E-15,,8.93E-16
893.6,5.00E-09,1.00E-06,4.46E-15,,8.93E-16
893.7,5.00E-09,1.00E-06,4.46E-15,,8.93E-16
893.8,5.00E-09,1.00E-06,4.46E-15,,8.93E-16
893.9,5.00E-09,1.00E-06,4.47E-15,,8.93E-16
894,5.00E-09,1.00E-06,4.47E-15,,8.93E-16
894.1,5.00E-09,1.00E-06,4.47E-15,,8.93E-16
894.2,5.00E-09,1.00E-06,4.47E-15,,8.93E-16
894.3,5.00E-09,1.00E-06,4.47E-15,,8.93E-16
894.4,5.00E-09,1.00E-06,4.47E-15,,8.94E-16
894.5,5.00E-09,1.00E-06,4.47E-15,,8.94E-16
894.6,5.00E-09,1.00E-06,4.47E-15,,8.94E-16
894.7,5.00E-09,1.00E-06,4.47E-15,,8.94E-16
894.8,5.00E-09,1.00E-06,4.47E-15,,8.94E-16
894.9,5.00E-09,1.00E-06,4.47E-15,,8.94E-16
895,5.00E-09,1.00E-06,4.47E-15,,8.94E-16
895.1,5.00E-09,1.00E-06,4.47E-15,,8.94E-16
895.2,5.00E-09,1.00E-06,4.47E-15,,8.94E-16
895.3,5.00E-09,1.00E-06,4.47E-15,,8.94E-16
895.4,5.00E-09,1.00E-06,4.47E-15,,8.95E-16
895.5,5.00E-09,1.00E-06,4.47E-15,,8.95E-16
895.6,5.00E-09,1.00E-06,4.47E-15,,8.95E-16
895.7,5.00E-09,1.00E-06,4.47E-15,,8.95E-16
895.8,5.00E-09,1.00E-06,4.47E-15,,8.95E-16
895.9,5.00E-09,1.00E-06,4.48E-15,,8.95E-16
896,5.00E-09,1.00E-06,4.48E-15,,8.95E-16
896.1,5.00E-09,1.00E-06,4.48E-15,,8.95E-16
896.2,5.00E-09,1.00E-06,4.48E-15,,8.95E-16
896.3,5.00E-09,1.00E-06,4.48E-15,,8.95E-16
896.4,5.00E-09,1.00E-06,4.48E-15,,8.96E-16
896.5,5.00E-09,1.00E-06,4.48E-15,,8.96E-16
896.6,5.00E-09,1.00E-06,4.48E-15,,8.96E-16
896.7,5.00E-09,1.00E-06,4.48E-15,,8.96E-16
896.8,5.00E-09,1.00E-06,4.48E-15,,8.96E-16
896.9,5.00E-09,1.00E-06,4.48E-15,,8.96E-16
897,5.00E-09,1.00E-06,4.48E-15,,8.96E-16
897.1,5.00E-09,1.00E-06,4.48E-15,,8.96E-16
897.2,5.00E-09,1.00E-06,4.48E-15,,8.96E-16
897.3,5.00E-09,1.00E-06,4.48E-15,,8.96E-16
897.4,5.00E-09,1.00E-06,4.48E-15,,8.97E-16
897.5,5.00E-09,1.00E-06,4.48E-15,,8.97E-16
897.6,5.00E-09,1.00E-06,4.48E-15,,8.97E-16
897.7,5.00E-09,1.00E-06,4.48E-15,,8.97E-16
897.8,5.00E-09,1.00E-06,4.48E-15,,8.97E-16
897.9,5.00E-09,1.00E-06,4.49E-15,,8.97E-16
898,5.00E-09,1.00E-06,4.49E-15,,8.97E-16
898.1,5.00E-09,1.00E-06,4.49E-15,,8.97E-16
898.2,5.00E-09,1.00E-06,4.49E-15,,8.97E-16
898.3,5.00E-09,1.00E-06,4.49E-15,,8.97E-16
898.4,5.00E-09,1.00E-06,4.49E-15,,8.98E-16
898.5,5.00E-09,1.00E-06,4.49E-15,,8.98E-16
898.6,5.00E-09,1.00E-06,4.49E-15,,8.98E-16
898.7,5.00E-09,1.00E-06,4.49E-15,,8.98E-16
898.8,5.00E-09,1.00E-06,4.49E-15,,8.98E-16
898.9,5.00E-09,1.00E-06,4.49E-15,,8.98E-16
899,5.00E-09,1.00E-06,4.49E-15,,8.98E-16
899.1,5.00E-09,1.00E-06,4.49E-15,,8.98E-16
899.2,5.00E-09,1.00E-06,4.49E-15,,8.98E-16
899.3,5.00E-09,1.00E-06,4.49E-15,,8.98E-16
899.4,5.00E-09,1.00E-06,4.49E-15,,8.99E-16
899.5,5.00E-09,1.00E-06,4.49E-15,,8.99E-16
899.6,5.00E-09,1.00E-06,4.49E-15,,8.99E-16
899.7,5.00E-09,1.00E-06,4.49E-15,,8.99E-16
899.8,5.00E-09,1.00E-06,4.49E-15,,8.99E-16
899.9,5.00E-09,1.00E-06,4.50E-15,,8.99E-16
900,5.00E-09,1.00E-06,4.50E-15,,8.99E-16
900.1,5.00E-09,1.00E-06,4.50E-15,,8.99E-16
900.2,5.00E-09,1.00E-06,4.50E-15,,8.99E-16
900.3,5.00E-09,1.00E-06,4.50E-15,,8.99E-16
900.4,5.00E-09,1.00E-06,4.50E-15,,9.00E-16
900.5,5.00E-09,1.00E-06,4.50E-15,,9.00E-16
900.6,5.00E-09,1.00E-06,4.50E-15,,9.00E-16
900.7,5.00E-09,1.00E-06,4.50E-15,,9.00E-16
900.8,5.00E-09,1.00E-06,4.50E-15,,9.00E-16
900.9,5.00E-09,1.00E-06,4.50E-15,,9.00E-16
901,5.00E-09,1.00E-06,4.50E-15,,9.00E-16
901.1,5.00E-09,1.00E-06,4.50E-15,,9.00E-16
901.2,5.00E-09,1.00E-06,4.50E-15,,9.00E-16
901.3,5.00E-09,1.00E-06,4.50E-15,,9.00E-16
901.4,5.00E-09,1.00E-06,4.50E-15,,9.00E-16
901.5,5.00E-09,1.00E-06,4.50E-15,,9.01E-16
901.6,5.00E-09,1.00E-06,4.50E-15,,9.01E-16
901.7,5.00E-09,1.00E-06,4.50E-15,,9.01E-16
901.8,5.00E-09,1.00E-06,4.50E-15,,9.01E-16
901.9,5.00E-09,1.00E-06,4.50E-15,,9.01E-16
902,5.00E-09,1.00E-06,4.51E-15,,9.01E-16
902.1,5.00E-09,1.00E-06,4.51E-15,,9.01E-16
902.2,5.00E-09,1.00E-06,4.51E-15,,9.01E-16
902.3,5.00E-09,1.00E-06,4.51E-15,,9.01E-16
902.4,5.00E-09,1.00E-06,4.51E-15,,9.01E-16
902.5,5.00E-09,1.00E-06,4.51E-15,,9.02E-16
902.6,5.00E-09,1.00E-06,4.51E-15,,9.02E-16
902.7,5.00E-09,1.00E-06,4.51E-15,,9.02E-16
902.8,5.00E-09,1.00E-06,4.51E-15,,9.02E-16
902.9,5.00E-09,1.00E-06,4.51E-15,,9.02E-16
903,5.00E-09,1.00E-06,4.51E-15,,9.02E-16
903.1,5.00E-09,1.00E-06,4.51E-15,,9.02E-16
903.2,5.00E-09,1.00E-06,4.51E-15,,9.02E-16
903.3,5.00E-09,1.00E-06,4.51E-15,,9.02E-16
903.4,5.00E-09,1.00E-06,4.51E-15,,9.02E-16
903.5,5.00E-09,1.00E-06,4.51E-15,,9.03E-16
903.6,5.00E-09,1.00E-06,4.51E-15,,9.03E-16
903.7,5.00E-09,1.00E-06,4.51E-15,,9.03E-16
903.8,5.00E-09,1.00E-06,4.51E-15,,9.03E-16
903.9,5.00E-09,1.00E-06,4.51E-15,,9.03E-16
904,5.00E-09,1.00E-06,4.52E-15,,9.03E-16
904.1,5.00E-09,1.00E-06,4.52E-15,,9.03E-16
904.2,5.00E-09,1.00E-06,4.52E-15,,9.03E-16
904.3,5.00E-09,1.00E-06,4.52E-15,,9.03E-16
904.4,5.00E-09,1.00E-06,4.52E-15,,9.03E-16
904.5,5.00E-09,1.00E-06,4.52E-15,,9.04E-16
904.6,5.00E-09,1.00E-06,4.52E-15,,9.04E-16
904.7,5.00E-09,1.00E-06,4.52E-15,,9.04E-16
904.8,5.00E-09,1.00E-06,4.52E-15,,9.04E-16
904.9,5.00E-09,1.00E-06,4.52E-15,,9.04E-16
905,5.00E-09,1.00E-06,4.52E-15,,9.04E-16
905.1,5.00E-09,1.00E-06,4.52E-15,,9.04E-16
905.2,5.00E-09,1.00E-06,4.52E-15,,9.04E-16
905.3,5.00E-09,1.00E-06,4.52E-15,,9.04E-16
905.4,5.00E-09,1.00E-06,4.52E-15,,9.04E-16
905.5,5.00E-09,1.00E-06,4.52E-15,,9.05E-16
905.6,5.00E-09,1.00E-06,4.52E-15,,9.05E-16
905.7,5.00E-09,1.00E-06,4.52E-15,,9.05E-16
905.8,5.00E-09,1.00E-06,4.52E-15,,9.05E-16
905.9,5.00E-09,1.00E-06,4.52E-15,,9.05E-16
906,5.00E-09,1.00E-06,4.53E-15,,9.05E-16
906.1,5.00E-09,1.00E-06,4.53E-15,,9.05E-16
906.2,5.00E-09,1.00E-06,4.53E-15,,9.05E-16
906.3,5.00E-09,1.00E-06,4.53E-15,,9.05E-16
906.4,5.00E-09,1.00E-06,4.53E-15,,9.05E-16
906.5,5.00E-09,1.00E-06,4.53E-15,,9.06E-16
906.6,5.00E-09,1.00E-06,4.53E-15,,9.06E-16
906.7,5.00E-09,1.00E-06,4.53E-15,,9.06E-16
906.8,5.00E-09,1.00E-06,4.53E-15,,9.06E-16
906.9,5.00E-09,1.00E-06,4.53E-15,,9.06E-16
907,5.00E-09,1.00E-06,4.53E-15,,9.06E-16
907.1,5.00E-09,1.00E-06,4.53E-15,,9.06E-16
907.2,5.00E-09,1.00E-06,4.53E-15,,9.06E-16
907.3,5.00E-09,1.00E-06,4.53E-15,,9.06E-16
907.4,5.00E-09,1.00E-06,4.53E-15,,9.06E-16
907.5,5.00E-09,1.00E-06,4.53E-15,,9.07E-16
907.6,5.00E-09,1.00E-06,4.53E-15,,9.07E-16
907.7,5.00E-09,1.00E-06,4.53E-15,,9.07E-16
907.8,5.00E-09,1.00E-06,4.53E-15,,9.07E-16
907.9,5.00E-09,1.00E-06,4.53E-15,,9.07E-16
908,5.00E-09,1.00E-06,4.54E-15,,9.07E-16
908.1,5.00E-09,1.00E-06,4.54E-15,,9.07E-16
908.2,5.00E-09,1.00E-06,4.54E-15,,9.07E-16
908.3,5.00E-09,1.00E-06,4.54E-15,,9.07E-16
908.4,5.00E-09,1.00E-06,4.54E-15,,9.07E-16
908.5,5.00E-09,1.00E-06,4.54E-15,,9.08E-16
908.6,5.00E-09,1.00E-06,4.54E-15,,9.08E-16
908.7,5.00E-09,1.00E-06,4.54E-15,,9.08E-16
908.8,5.00E-09,1.00E-06,4.54E-15,,9.08E-16
908.9,5.00E-09,1.00E-06,4.54E-15,,9.08E-16
909,5.00E-09,1.00E-06,4.54E-15,,9.08E-16
909.1,5.00E-09,1.00E-06,4.54E-15,,9.08E-16
909.2,5.00E-09,1.00E-06,4.54E-15,,9.08E-16
909.3,5.00E-09,1.00E-06,4.54E-15,,9.08E-16
909.4,5.00E-09,1.00E-06,4.54E-15,,9.08E-16
909.5,5.00E-09,1.00E-06,4.54E-15,,9.09E-16
909.6,5.00E-09,1.00E-06,4.54E-15,,9.09E-16
909.7,5.00E-09,1.00E-06,4.54E-15,,9.09E-16
909.8,5.00E-09,1.00E-06,4.54E-15,,9.09E-16
909.9,5.00E-09,1.00E-06,4.54E-15,,9.09E-16
910,5.00E-09,1.00E-06,4.55E-15,,9.09E-16
910.1,5.00E-09,1.00E-06,4.55E-15,,9.09E-16
910.2,5.00E-09,1.00E-06,4.55E-15,,9.09E-16
910.3,5.00E-09,1.00E-06,4.55E-15,,9.09E-16
910.4,5.00E-09,1.00E-06,4.55E-15,,9.09E-16
910.5,5.00E-09,1.00E-06,4.55E-15,,9.10E-16
910.6,5.00E-09,1.00E-06,4.55E-15,,9.10E-16
910.7,5.00E-09,1.00E-06,4.55E-15,,9.10E-16
910.8,5.00E-09,1.00E-06,4.55E-15,,9.10E-16
910.9,5.00E-09,1.00E-06,4.55E-15,,9.10E-16
911,5.00E-09,1.00E-06,4.55E-15,,9.10E-16
911.1,5.00E-09,1.00E-06,4.55E-15,,9.10E-16
911.2,5.00E-09,1.00E-06,4.55E-15,,9.10E-16
911.3,5.00E-09,1.00E-06,4.55E-15,,9.10E-16
911.4,5.00E-09,1.00E-06,4.55E-15,,9.10E-16
911.5,5.00E-09,1.00E-06,4.55E-15,,9.11E-16
911.6,5.00E-09,1.00E-06,4.55E-15,,9.11E-16
911.7,5.00E-09,1.00E-06,4.55E-15,,9.11E-16
911.8,5.00E-09,1.00E-06,4.55E-15,,9.11E-16
911.9,5.00E-09,1.00E-06,4.55E-15,,9.11E-16
912,5.00E-09,1.00E-06,4.56E-15,,9.11E-16
912.1,5.00E-09,1.00E-06,4.56E-15,,9.11E-16
912.2,5.00E-09,1.00E-06,4.56E-15,,9.11E-16
912.3,5.00E-09,1.00E-06,4.56E-15,,9.11E-16
912.4,5.00E-09,1.00E-06,4.56E-15,,9.11E-16
912.5,5.00E-09,1.00E-06,4.56E-15,,9.12E-16
912.6,5.00E-09,1.00E-06,4.56E-15,,9.12E-16
912.7,5.00E-09,1.00E-06,4.56E-15,,9.12E-16
912.8,5.00E-09,1.00E-06,4.56E-15,,9.12E-16
912.9,5.00E-09,1.00E-06,4.56E-15,,9.12E-16
913,5.00E-09,1.00E-06,4.56E-15,,9.12E-16
913.1,5.00E-09,1.00E-06,4.56E-15,,9.12E-16
913.2,5.00E-09,1.00E-06,4.56E-15,,9.12E-16
913.3,5.00E-09,1.00E-06,4.56E-15,,9.12E-16
913.4,5.00E-09,1.00E-06,4.56E-15,,9.12E-16
913.5,5.00E-09,1.00E-06,4.56E-15,,9.13E-16
913.6,5.00E-09,1.00E-06,4.56E-15,,9.13E-16
913.7,5.00E-09,1.00E-06,4.56E-15,,9.13E-16
913.8,5.00E-09,1.00E-06,4.56E-15,,9.13E-16
913.9,5.00E-09,1.00E-06,4.56E-15,,9.13E-16
914,5.00E-09,1.00E-06,4.57E-15,,9.13E-16
914.1,5.00E-09,1.00E-06,4.57E-15,,9.13E-16
914.2,5.00E-09,1.00E-06,4.57E-15,,9.13E-16
914.3,5.00E-09,1.00E-06,4.57E-15,,9.13E-16
914.4,5.00E-09,1.00E-06,4.57E-15,,9.13E-16
914.5,5.00E-09,1.00E-06,4.57E-15,,9.14E-16
914.6,5.00E-09,1.00E-06,4.57E-15,,9.14E-16
914.7,5.00E-09,1.00E-06,4.57E-15,,9.14E-16
914.8,5.00E-09,1.00E-06,4.57E-15,,9.14E-16
914.9,5.00E-09,1.00E-06,4.57E-15,,9.14E-16
915,5.00E-09,1.00E-06,4.57E-15,,9.14E-16
915.1,5.00E-09,1.00E-06,4.57E-15,,9.14E-16
915.2,5.00E-09,1.00E-06,4.57E-15,,9.14E-16
915.3,5.00E-09,1.00E-06,4.57E-15,,9.14E-16
915.4,5.00E-09,1.00E-06,4.57E-15,,9.14E-16
915.5,5.00E-09,1.00E-06,4.57E-15,,9.15E-16
915.6,5.00E-09,1.00E-06,4.57E-15,,9.15E-16
915.7,5.00E-09,1.00E-06,4.57E-15,,9.15E-16
915.8,5.00E-09,1.00E-06,4.57E-15,,9.15E-16
915.9,5.00E-09,1.00E-06,4.57E-15,,9.15E-16
916,5.00E-09,1.00E-06,4.58E-15,,9.15E-16
916.1,5.00E-09,1.00E-06,4.58E-15,,9.15E-16
916.2,5.00E-09,1.00E-06,4.58E-15,,9.15E-16
916.3,5.00E-09,1.00E-06,4.58E-15,,9.15E-16
916.4,5.00E-09,1.00E-06,4.58E-15,,9.15E-16
916.5,5.00E-09,1.00E-06,4.58E-15,,9.16E-16
916.6,5.00E-09,1.00E-06,4.58E-15,,9.16E-16
916.7,5.00E-09,1.00E-06,4.58E-15,,9.16E-16
916.8,5.00E-09,1.00E-06,4.58E-15,,9.16E-16
916.9,5.00E-09,1.00E-06,4.58E-15,,9.16E-16
917,5.00E-09,1.00E-06,4.58E-15,,9.16E-16
917.1,5.00E-09,1.00E-06,4.58E-15,,9.16E-16
917.2,5.00E-09,1.00E-06,4.58E-15,,9.16E-16
917.3,5.00E-09,1.00E-06,4.58E-15,,9.16E-16
917.4,5.00E-09,1.00E-06,4.58E-15,,9.16E-16
917.5,5.00E-09,1.00E-06,4.58E-15,,9.17E-16
917.6,5.00E-09,1.00E-06,4.58E-15,,9.17E-16
917.7,5.00E-09,1.00E-06,4.58E-15,,9.17E-16
917.8,5.00E-09,1.00E-06,4.58E-15,,9.17E-16
917.9,5.00E-09,1.00E-06,4.58E-15,,9.17E-16
918,5.00E-09,1.00E-06,4.59E-15,,9.17E-16
918.1,5.00E-09,1.00E-06,4.59E-15,,9.17E-16
918.2,5.00E-09,1.00E-06,4.59E-15,,9.17E-16
918.3,5.00E-09,1.00E-06,4.59E-15,,9.17E-16
918.4,5.00E-09,1.00E-06,4.59E-15,,9.17E-16
918.5,5.00E-09,1.00E-06,4.59E-15,,9.18E-16
918.6,5.00E-09,1.00E-06,4.59E-15,,9.18E-16
918.7,5.00E-09,1.00E-06,4.59E-15,,9.18E-16
918.8,5.00E-09,1.00E-06,4.59E-15,,9.18E-16
918.9,5.00E-09,1.00E-06,4.59E-15,,9.18E-16
919,5.00E-09,1.00E-06,4.59E-15,,9.18E-16
919.1,5.00E-09,1.00E-06,4.59E-15,,9.18E-16
919.2,5.00E-09,1.00E-06,4.59E-15,,9.18E-16
919.3,5.00E-09,1.00E-06,4.59E-15,,9.18E-16
919.4,5.00E-09,1.00E-06,4.59E-15,,9.18E-16
919.5,5.00E-09,1.00E-06,4.59E-15,,9.19E-16
919.6,5.00E-09,1.00E-06,4.59E-15,,9.19E-16
919.7,5.00E-09,1.00E-06,4.59E-15,,9.19E-16
919.8,5.00E-09,1.00E-06,4.59E-15,,9.19E-16
919.9,5.00E-09,1.00E-06,4.59E-15,,9.19E-16
920,5.00E-09,1.00E-06,4.60E-15,,9.19E-16
920.1,5.00E-09,1.00E-06,4.60E-15,,9.19E-16
920.2,5.00E-09,1.00E-06,4.60E-15,,9.19E-16
920.3,5.00E-09,1.00E-06,4.60E-15,,9.19E-16
920.4,5.00E-09,1.00E-06,4.60E-15,,9.19E-16
920.5,5.00E-09,1.00E-06,4.60E-15,,9.20E-16
920.6,5.00E-09,1.00E-06,4.60E-15,,9.20E-16
920.7,5.00E-09,1.00E-06,4.60E-15,,9.20E-16
920.8,5.00E-09,1.00E-06,4.60E-15,,9.20E-16
920.9,5.00E-09,1.00E-06,4.60E-15,,9.20E-16
921,5.00E-09,1.00E-06,4.60E-15,,9.20E-16
921.1,5.00E-09,1.00E-06,4.60E-15,,9.20E-16
921.2,5.00E-09,1.00E-06,4.60E-15,,9.20E-16
921.3,5.00E-09,1.00E-06,4.60E-15,,9.20E-16
921.4,5.00E-09,1.00E-06,4.60E-15,,9.20E-16
921.5,5.00E-09,1.00E-06,4.60E-15,,9.21E-16
921.6,5.00E-09,1.00E-06,4.60E-15,,9.21E-16
921.7,5.00E-09,1.00E-06,4.60E-15,,9.21E-16
921.8,5.00E-09,1.00E-06,4.60E-15,,9.21E-16
921.9,5.00E-09,1.00E-06,4.60E-15,,9.21E-16
922,5.00E-09,1.00E-06,4.61E-15,,9.21E-16
922.1,5.00E-09,1.00E-06,4.61E-15,,9.21E-16
922.2,5.00E-09,1.00E-06,4.61E-15,,9.21E-16
922.3,5.00E-09,1.00E-06,4.61E-15,,9.21E-16
922.4,5.00E-09,1.00E-06,4.61E-15,,9.21E-16
922.5,5.00E-09,1.00E-06,4.61E-15,,9.22E-16
922.6,5.00E-09,1.00E-06,4.61E-15,,9.22E-16
922.7,5.00E-09,1.00E-06,4.61E-15,,9.22E-16
922.8,5.00E-09,1.00E-06,4.61E-15,,9.22E-16
922.9,5.00E-09,1.00E-06,4.61E-15,,9.22E-16
923,5.00E-09,1.00E-06,4.61E-15,,9.22E-16
923.1,5.00E-09,1.00E-06,4.61E-15,,9.22E-16
923.2,5.00E-09,1.00E-06,4.61E-15,,9.22E-16
923.3,5.00E-09,1.00E-06,4.61E-15,,9.22E-16
923.4,5.00E-09,1.00E-06,4.61E-15,,9.22E-16
923.5,5.00E-09,1.00E-06,4.61E-15,,9.23E-16
923.6,5.00E-09,1.00E-06,4.61E-15,,9.23E-16
923.7,5.00E-09,1.00E-06,4.61E-15,,9.23E-16
923.8,5.00E-09,1.00E-06,4.61E-15,,9.23E-16
923.9,5.00E-09,1.00E-06,4.61E-15,,9.23E-16
924,5.00E-09,1.00E-06,4.62E-15,,9.23E-16
924.1,5.00E-09,1.00E-06,4.62E-15,,9.23E-16
924.2,5.00E-09,1.00E-06,4.62E-15,,9.23E-16
