time,ribA,ribD1,ribD2,E1,ribH,ribE,E2,GTP,C01304,C01268,C04454,C04732,C04332,riboflavin,FMN
332.2,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999668e-07,3.31868076745e-16,5.51232722996e-23,6.10398385461e-30,5.06935867529e-37,3.36808194108e-44,1.8647947161e-51,8.849783344e-59
332.3,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999668e-07,3.31967976812e-16,5.51564640857e-23,6.10949784074e-30,5.07546541535e-37,3.37315435233e-44,1.86816533355e-51,8.86844814002e-59
332.4,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999668e-07,3.32067876878e-16,5.51896658618e-23,6.11501514654e-30,5.08157767106e-37,3.37823287308e-44,1.87154102647e-51,8.88714666759e-59
332.5,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999668e-07,3.32167776945e-16,5.5222877628e-23,6.12053577302e-30,5.08769544574e-37,3.38331750884e-44,1.87492180096e-51,8.90587897749e-59
332.6,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999668e-07,3.32267677012e-16,5.52560993841e-23,6.12605972117e-30,5.0938187427e-37,3.38840826513e-44,1.87830766315e-51,8.92464512057e-59
332.7,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999667e-07,3.32367577078e-16,5.52893311303e-23,6.131586992e-30,5.09994756527e-37,3.39350514749e-44,1.88169861916e-51,8.94344514773e-59
332.8,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999667e-07,3.32467477145e-16,5.53225728664e-23,6.13711758651e-30,5.10608191677e-37,3.39860816143e-44,1.88509467511e-51,8.96227910995e-59
332.9,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999667e-07,3.32567377212e-16,5.53558245925e-23,6.14265150568e-30,5.11222180053e-37,3.40371731249e-44,1.88849583715e-51,8.98114705825e-59
333.0,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999667e-07,3.32667277278e-16,5.53890863086e-23,6.14818875053e-30,5.11836721987e-37,3.40883260619e-44,1.89190211141e-51,9.00004904373e-59
333.1,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999667e-07,3.32767177345e-16,5.54223580148e-23,6.15372932205e-30,5.12451817811e-37,3.41395404809e-44,1.89531350403e-51,9.01898511754e-59
333.2,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999667e-07,3.32867077411e-16,5.54556397109e-23,6.15927322123e-30,5.13067467859e-37,3.41908164371e-44,1.89873002118e-51,9.03795533089e-59
333.3,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999667e-07,3.32966977478e-16,5.5488931397e-23,6.16482044909e-30,5.13683672464e-37,3.42421539861e-44,1.90215166899e-51,9.05695973507e-59
333.4,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999667e-07,3.33066877545e-16,5.55222330731e-23,6.17037100661e-30,5.14300431958e-37,3.42935531833e-44,1.90557845365e-51,9.0759983814e-59
333.5,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999667e-07,3.33166777611e-16,5.55555447392e-23,6.1759248948e-30,5.14917746673e-37,3.43450140842e-44,1.90901038131e-51,9.09507132128e-59
333.6,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999667e-07,3.33266677678e-16,5.55888663953e-23,6.18148211466e-30,5.15535616945e-37,3.43965367443e-44,1.91244745814e-51,9.11417860619e-59
333.7,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999666e-07,3.33366577744e-16,5.56221980414e-23,6.18704266718e-30,5.16154043104e-37,3.44481212192e-44,1.91588969033e-51,9.13332028763e-59
333.8,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999666e-07,3.33466477811e-16,5.56555396775e-23,6.19260655336e-30,5.16773025486e-37,3.44997675645e-44,1.91933708406e-51,9.1524964172e-59
333.9,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999666e-07,3.33566377877e-16,5.56888913036e-23,6.19817377421e-30,5.17392564423e-37,3.45514758359e-44,1.92278964553e-51,9.17170704654e-59
334.0,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999666e-07,3.33666277944e-16,5.57222529197e-23,6.20374433072e-30,5.18012660248e-37,3.46032460891e-44,1.92624738091e-51,9.19095222736e-59
334.1,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999666e-07,3.33766178011e-16,5.57556245258e-23,6.20931822389e-30,5.18633313297e-37,3.46550783796e-44,1.92971029643e-51,9.21023201142e-59
334.2,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999666e-07,3.33866078077e-16,5.57890061219e-23,6.21489545471e-30,5.19254523901e-37,3.47069727634e-44,1.93317839827e-51,9.22954645057e-59
334.3,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999666e-07,3.33965978144e-16,5.58223977079e-23,6.2204760242e-30,5.19876292395e-37,3.47589292961e-44,1.93665169266e-51,9.2488955967e-59
334.4,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999666e-07,3.3406587821e-16,5.5855799284e-23,6.22605993334e-30,5.20498619113e-37,3.48109480335e-44,1.94013018582e-51,9.26827950176e-59
334.5,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999666e-07,3.34165778277e-16,5.58892108501e-23,6.23164718315e-30,5.21121504389e-37,3.48630290316e-44,1.94361388396e-51,9.28769821776e-59
334.6,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999666e-07,3.34265678343e-16,5.59226324062e-23,6.2372377746e-30,5.21744948557e-37,3.49151723461e-44,1.94710279331e-51,9.3071517968e-59
334.7,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999665e-07,3.3436557841e-16,5.59560639522e-23,6.24283170871e-30,5.22368951951e-37,3.49673780329e-44,1.95059692012e-51,9.32664029102e-59
334.8,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999665e-07,3.34465478476e-16,5.59895054883e-23,6.24842898648e-30,5.22993514905e-37,3.50196461481e-44,1.95409627061e-51,9.34616375262e-59
334.9,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999665e-07,3.34565378542e-16,5.60229570144e-23,6.25402960889e-30,5.23618637755e-37,3.50719767476e-44,1.95760085104e-51,9.36572223387e-59
335.0,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999665e-07,3.34665278609e-16,5.60564185304e-23,6.25963357696e-30,5.24244320834e-37,3.51243698873e-44,1.96111066765e-51,9.38531578709e-59
335.1,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999665e-07,3.34765178675e-16,5.60898900365e-23,6.26524089168e-30,5.24870564477e-37,3.51768256234e-44,1.96462572671e-51,9.40494446469e-59
335.2,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999665e-07,3.34865078742e-16,5.61233715325e-23,6.27085155405e-30,5.25497369019e-37,3.52293440119e-44,1.96814603447e-51,9.42460831912e-59
335.3,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999665e-07,3.34964978808e-16,5.61568630186e-23,6.27646556507e-30,5.26124734794e-37,3.52819251089e-44,1.97167159721e-51,9.4443074029e-59
335.4,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999665e-07,3.35064878875e-16,5.61903644946e-23,6.28208292573e-30,5.26752662138e-37,3.53345689705e-44,1.97520242119e-51,9.46404176861e-59
335.5,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999665e-07,3.35164778941e-16,5.62238759606e-23,6.28770363704e-30,5.27381151386e-37,3.5387275653e-44,1.9787385127e-51,9.48381146888e-59
335.6,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999665e-07,3.35264679007e-16,5.62573974167e-23,6.2933277e-30,5.28010202872e-37,3.54400452124e-44,1.98227987802e-51,9.50361655644e-59
335.7,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999664e-07,3.35364579074e-16,5.62909288627e-23,6.2989551156e-30,5.28639816932e-37,3.54928777052e-44,1.98582652345e-51,9.52345708404e-59
335.8,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999664e-07,3.3546447914e-16,5.63244702987e-23,6.30458588484e-30,5.29269993901e-37,3.55457731875e-44,1.98937845527e-51,9.54333310453e-59
335.9,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999664e-07,3.35564379206e-16,5.63580217248e-23,6.31022000873e-30,5.29900734115e-37,3.55987317156e-44,1.99293567979e-51,9.56324467079e-59
336.0,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999664e-07,3.35664279273e-16,5.63915831408e-23,6.31585748826e-30,5.30532037909e-37,3.5651753346e-44,1.99649820331e-51,9.58319183579e-59
336.1,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999664e-07,3.35764179339e-16,5.64251545468e-23,6.32149832443e-30,5.31163905618e-37,3.57048381349e-44,2.00006603216e-51,9.60317465254e-59
336.2,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999664e-07,3.35864079405e-16,5.64587359428e-23,6.32714251824e-30,5.31796337579e-37,3.57579861388e-44,2.00363917265e-51,9.62319317414e-59
336.3,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999664e-07,3.35963979472e-16,5.64923273288e-23,6.33279007068e-30,5.32429334128e-37,3.58111974141e-44,2.0072176311e-51,9.64324745372e-59
336.4,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999664e-07,3.36063879538e-16,5.65259287048e-23,6.33844098277e-30,5.33062895599e-37,3.58644720173e-44,2.01080141384e-51,9.66333754451e-59
336.5,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999664e-07,3.36163779604e-16,5.65595400709e-23,6.34409525549e-30,5.3369702233e-37,3.59178100049e-44,2.01439052721e-51,9.68346349977e-59
336.6,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999664e-07,3.36263679671e-16,5.65931614269e-23,6.34975288985e-30,5.34331714656e-37,3.59712114334e-44,2.01798497755e-51,9.70362537284e-59
336.7,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999663e-07,3.36363579737e-16,5.66267927729e-23,6.35541388684e-30,5.34966972913e-37,3.60246763595e-44,2.02158477121e-51,9.72382321713e-59
336.8,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999663e-07,3.36463479803e-16,5.66604341088e-23,6.36107824746e-30,5.35602797438e-37,3.60782048397e-44,2.02518991454e-51,9.7440570861e-59
336.9,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999663e-07,3.36563379869e-16,5.66940854348e-23,6.36674597272e-30,5.36239188567e-37,3.61317969306e-44,2.0288004139e-51,9.76432703327e-59
337.0,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999663e-07,3.36663279936e-16,5.67277467508e-23,6.37241706361e-30,5.36876146637e-37,3.6185452689e-44,2.03241627564e-51,9.78463311225e-59
337.1,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999663e-07,3.36763180002e-16,5.67614180568e-23,6.37809152113e-30,5.37513671985e-37,3.62391721716e-44,2.03603750615e-51,9.80497537668e-59
337.2,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999663e-07,3.36863080068e-16,5.67950993528e-23,6.38376934628e-30,5.38151764946e-37,3.62929554351e-44,2.0396641118e-51,9.82535388029e-59
337.3,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999663e-07,3.36962980134e-16,5.68287906388e-23,6.38945054006e-30,5.38790425859e-37,3.63468025363e-44,2.04329609896e-51,9.84576867686e-59
337.4,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999663e-07,3.370628802e-16,5.68624919147e-23,6.39513510346e-30,5.39429655059e-37,3.6400713532e-44,2.04693347402e-51,9.86621982023e-59
337.5,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999663e-07,3.37162780267e-16,5.68962031807e-23,6.40082303749e-30,5.40069452884e-37,3.6454688479e-44,2.05057624339e-51,9.88670736432e-59
337.6,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999663e-07,3.37262680333e-16,5.69299244367e-23,6.40651434315e-30,5.40709819671e-37,3.65087274342e-44,2.05422441344e-51,9.9072313631e-59
337.7,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999662e-07,3.37362580399e-16,5.69636556826e-23,6.41220902143e-30,5.41350755757e-37,3.65628304546e-44,2.0578779906e-51,9.92779187061e-59
337.8,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999662e-07,3.37462480465e-16,5.69973969186e-23,6.41790707334e-30,5.41992261479e-37,3.6616997597e-44,2.06153698126e-51,9.94838894096e-59
337.9,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999662e-07,3.37562380531e-16,5.70311481446e-23,6.42360849987e-30,5.42634337176e-37,3.66712289185e-44,2.06520139184e-51,9.9690226283e-59
338.0,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999662e-07,3.37662280597e-16,5.70649093605e-23,6.42931330202e-30,5.43276983183e-37,3.67255244761e-44,2.06887122877e-51,9.98969298688e-59
338.1,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999662e-07,3.37762180663e-16,5.70986805665e-23,6.43502148079e-30,5.4392019984e-37,3.67798843269e-44,2.07254649847e-51,1.0010400071e-58
338.2,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999662e-07,3.3786208073e-16,5.71324617624e-23,6.44073303717e-30,5.44563987483e-37,3.68343085278e-44,2.07622720737e-51,1.0031143935e-58
338.3,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999662e-07,3.37961980796e-16,5.71662529484e-23,6.44644797218e-30,5.45208346451e-37,3.6888797136e-44,2.07991336191e-51,1.00519246333e-58
338.4,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999662e-07,3.38061880862e-16,5.72000541243e-23,6.45216628681e-30,5.45853277081e-37,3.69433502088e-44,2.08360496853e-51,1.00727422204e-58
338.5,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999662e-07,3.38161780928e-16,5.72338652902e-23,6.45788798205e-30,5.46498779712e-37,3.69979678031e-44,2.08730203368e-51,1.00935967509e-58
338.6,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999662e-07,3.38261680994e-16,5.72676864462e-23,6.46361305891e-30,5.47144854681e-37,3.70526499764e-44,2.09100456382e-51,1.01144882793e-58
338.7,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999661e-07,3.3836158106e-16,5.73015175921e-23,6.46934151838e-30,5.47791502327e-37,3.71073967857e-44,2.09471256541e-51,1.01354168604e-58
338.8,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999661e-07,3.38461481126e-16,5.7335358728e-23,6.47507336147e-30,5.48438722988e-37,3.71622082885e-44,2.09842604492e-51,1.01563825489e-58
338.9,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999661e-07,3.38561381192e-16,5.73692098539e-23,6.48080858916e-30,5.49086517003e-37,3.7217084542e-44,2.10214500881e-51,1.01773853995e-58
339.0,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999661e-07,3.38661281258e-16,5.74030709699e-23,6.48654720247e-30,5.49734884709e-37,3.72720256036e-44,2.10586946357e-51,1.01984254673e-58
339.1,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999661e-07,3.38761181324e-16,5.74369420758e-23,6.49228920239e-30,5.50383826446e-37,3.73270315306e-44,2.10959941567e-51,1.02195028071e-58
339.2,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999661e-07,3.3886108139e-16,5.74708231717e-23,6.49803458992e-30,5.51033342552e-37,3.73821023806e-44,2.11333487162e-51,1.0240617474e-58
339.3,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999661e-07,3.38960981456e-16,5.75047142576e-23,6.50378336606e-30,5.51683433367e-37,3.74372382108e-44,2.11707583789e-51,1.02617695229e-58
339.4,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999661e-07,3.39060881522e-16,5.75386153335e-23,6.50953553181e-30,5.52334099228e-37,3.74924390789e-44,2.120822321e-51,1.02829590091e-58
339.5,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999661e-07,3.39160781588e-16,5.75725263994e-23,6.51529108816e-30,5.52985340476e-37,3.75477050424e-44,2.12457432745e-51,1.03041859878e-58
339.6,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999661e-07,3.39260681654e-16,5.76064474553e-23,6.52105003612e-30,5.53637157448e-37,3.76030361587e-44,2.12833186376e-51,1.03254505141e-58
339.7,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.9999999966e-07,3.3936058172e-16,5.76403785012e-23,6.52681237668e-30,5.54289550485e-37,3.76584324855e-44,2.13209493643e-51,1.03467526435e-58
339.8,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.9999999966e-07,3.39460481786e-16,5.76743195371e-23,6.53257811084e-30,5.54942519926e-37,3.77138940805e-44,2.135863552e-51,1.03680924313e-58
339.9,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.9999999966e-07,3.39560381852e-16,5.7708270563e-23,6.53834723961e-30,5.5559606611e-37,3.77694210012e-44,2.139637717e-51,1.0389469933e-58
340.0,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.9999999966e-07,3.39660281918e-16,5.77422315788e-23,6.54411976398e-30,5.56250189376e-37,3.78250133054e-44,2.14341743796e-51,1.04108852042e-58
340.1,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.9999999966e-07,3.39760181984e-16,5.77762025847e-23,6.54989568495e-30,5.56904890064e-37,3.78806710508e-44,2.14720272141e-51,1.04323383003e-58
340.2,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.9999999966e-07,3.3986008205e-16,5.78101835806e-23,6.55567500352e-30,5.57560168515e-37,3.79363942951e-44,2.15099357392e-51,1.04538292772e-58
340.3,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.9999999966e-07,3.39959982116e-16,5.78441745665e-23,6.56145772069e-30,5.58216025067e-37,3.79921830961e-44,2.15479000203e-51,1.04753581904e-58
340.4,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.9999999966e-07,3.40059882182e-16,5.78781755423e-23,6.56724383746e-30,5.58872460061e-37,3.80480375118e-44,2.15859201229e-51,1.04969250958e-58
340.5,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.9999999966e-07,3.40159782248e-16,5.79121865082e-23,6.57303335482e-30,5.59529473836e-37,3.81039575998e-44,2.16239961129e-51,1.05185300493e-58
340.6,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.9999999966e-07,3.40259682313e-16,5.79462074641e-23,6.57882627378e-30,5.60187066733e-37,3.81599434182e-44,2.16621280557e-51,1.05401731067e-58
340.7,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999659e-07,3.40359582379e-16,5.79802384099e-23,6.58462259533e-30,5.60845239092e-37,3.82159950249e-44,2.17003160173e-51,1.05618543241e-58
340.8,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999659e-07,3.40459482445e-16,5.80142793458e-23,6.59042232047e-30,5.61503991253e-37,3.82721124777e-44,2.17385600634e-51,1.05835737574e-58
340.9,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999659e-07,3.40559382511e-16,5.80483302716e-23,6.59622545021e-30,5.62163323557e-37,3.83282958348e-44,2.17768602599e-51,1.06053314629e-58
341.0,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999659e-07,3.40659282577e-16,5.80823911875e-23,6.60203198554e-30,5.62823236344e-37,3.83845451541e-44,2.18152166727e-51,1.06271274967e-58
341.1,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999659e-07,3.40759182643e-16,5.81164620933e-23,6.60784192746e-30,5.63483729955e-37,3.84408604938e-44,2.18536293678e-51,1.0648961915e-58
341.2,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999659e-07,3.40859082709e-16,5.81505429892e-23,6.61365527697e-30,5.64144804731e-37,3.84972419118e-44,2.18920984113e-51,1.06708347742e-58
341.3,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999659e-07,3.40958982774e-16,5.8184633875e-23,6.61947203507e-30,5.64806461012e-37,3.85536894664e-44,2.19306238693e-51,1.06927461306e-58
341.4,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999659e-07,3.4105888284e-16,5.82187347508e-23,6.62529220276e-30,5.65468699139e-37,3.86102032157e-44,2.19692058079e-51,1.07146960408e-58
341.5,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999659e-07,3.41158782906e-16,5.82528456167e-23,6.63111578103e-30,5.66131519453e-37,3.86667832179e-44,2.20078442934e-51,1.07366845611e-58
341.6,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999659e-07,3.41258682972e-16,5.82869664725e-23,6.63694277089e-30,5.66794922295e-37,3.87234295313e-44,2.20465393921e-51,1.07587117482e-58
341.7,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999658e-07,3.41358583037e-16,5.83210973183e-23,6.64277317333e-30,5.67458908007e-37,3.8780142214e-44,2.20852911702e-51,1.07807776588e-58
341.8,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999658e-07,3.41458483103e-16,5.83552381541e-23,6.64860698935e-30,5.6812347693e-37,3.88369213245e-44,2.21240996942e-51,1.08028823495e-58
341.9,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999658e-07,3.41558383169e-16,5.83893889799e-23,6.65444421996e-30,5.68788629405e-37,3.88937669211e-44,2.21629650306e-51,1.08250258771e-58
342.0,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999658e-07,3.41658283235e-16,5.84235497957e-23,6.66028486615e-30,5.69454365774e-37,3.89506790621e-44,2.22018872458e-51,1.08472082985e-58
342.1,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999658e-07,3.417581833e-16,5.84577206015e-23,6.66612892892e-30,5.70120686379e-37,3.9007657806e-44,2.22408664065e-51,1.08694296706e-58
342.2,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999658e-07,3.41858083366e-16,5.84919013973e-23,6.67197640927e-30,5.7078759156e-37,3.90647032111e-44,2.22799025792e-51,1.08916900503e-58
342.3,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999658e-07,3.41957983432e-16,5.85260921831e-23,6.6778273082e-30,5.7145508166e-37,3.91218153359e-44,2.23189958307e-51,1.09139894948e-58
342.4,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999658e-07,3.42057883498e-16,5.85602929589e-23,6.68368162671e-30,5.72123157021e-37,3.91789942391e-44,2.23581462277e-51,1.0936328061e-58
342.5,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999658e-07,3.42157783563e-16,5.85945037247e-23,6.68953936579e-30,5.72791817985e-37,3.9236239979e-44,2.2397353837e-51,1.09587058063e-58
342.6,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999658e-07,3.42257683629e-16,5.86287244805e-23,6.69540052645e-30,5.73461064894e-37,3.92935526144e-44,2.24366187255e-51,1.09811227878e-58
342.7,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999657e-07,3.42357583695e-16,5.86629552263e-23,6.70126510968e-30,5.7413089809e-37,3.93509322037e-44,2.247594096e-51,1.10035790629e-58
342.8,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999657e-07,3.4245748376e-16,5.86971959621e-23,6.70713311648e-30,5.74801317915e-37,3.94083788057e-44,2.25153206077e-51,1.10260746889e-58
342.9,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999657e-07,3.42557383826e-16,5.87314466879e-23,6.71300454786e-30,5.75472324712e-37,3.9465892479e-44,2.25547577355e-51,1.10486097232e-58
343.0,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999657e-07,3.42657283892e-16,5.87657074036e-23,6.71887940481e-30,5.76143918824e-37,3.95234732823e-44,2.25942524105e-51,1.10711842235e-58
343.1,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999657e-07,3.42757183957e-16,5.87999781094e-23,6.72475768833e-30,5.76816100592e-37,3.95811212744e-44,2.26338046999e-51,1.10937982473e-58
343.2,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999657e-07,3.42857084023e-16,5.88342588052e-23,6.73063939942e-30,5.7748887036e-37,3.96388365141e-44,2.2673414671e-51,1.11164518521e-58
343.3,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999657e-07,3.42956984088e-16,5.88685494909e-23,6.73652453908e-30,5.78162228471e-37,3.96966190602e-44,2.27130823909e-51,1.11391450959e-58
343.4,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999657e-07,3.43056884154e-16,5.89028501667e-23,6.74241310831e-30,5.78836175267e-37,3.97544689715e-44,2.2752807927e-51,1.11618780362e-58
343.5,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999657e-07,3.4315678422e-16,5.89371608324e-23,6.7483051081e-30,5.79510711091e-37,3.98123863069e-44,2.27925913467e-51,1.1184650731e-58
343.6,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999657e-07,3.43256684285e-16,5.89714814882e-23,6.75420053946e-30,5.80185836287e-37,3.98703711254e-44,2.28324327176e-51,1.12074632382e-58
343.7,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999656e-07,3.43356584351e-16,5.90058121339e-23,6.76009940338e-30,5.80861551197e-37,3.99284234858e-44,2.28723321069e-51,1.12303156158e-58
343.8,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,1e-09,9.99999999656e-07,3.43456484416e-16,5.90401527697e-23,6.76600170086e-30,5.81537856166e-37,3.99865434473e-44,2.29122895825e-51,1.12532079218e-58
