time,glucose,hexokinase,glucose6phosphate,phosphoglucoisomerase,fructose6phosphate,phosphoglucoisomerase2,glucose6phosphatereversible,phosphofructokinase,fructose16biphosphate
558.8,4e-09,9.99999997767e-07,2.2323432591e-15,1e-06,6.23657673184e-19,1e-06,1.16177499697e-22,1e-06,1.16193732418e-22
558.9,4e-09,9.99999997767e-07,2.23274263624e-15,1e-06,6.23880864592e-19,1e-06,1.16239876623e-22,1e-06,1.16256120967e-22
559.0,4e-09,9.99999997766e-07,2.23314201335e-15,1e-06,6.24104095915e-19,1e-06,1.16302275871e-22,1e-06,1.16318531844e-22
559.1,4e-09,9.99999997766e-07,2.23354139042e-15,1e-06,6.24327367153e-19,1e-06,1.16364697444e-22,1e-06,1.16380965052e-22
559.2,4e-09,9.99999997766e-07,2.23394076744e-15,1e-06,6.24550678307e-19,1e-06,1.16427141346e-22,1e-06,1.16443420595e-22
559.3,4e-09,9.99999997765e-07,2.23434014443e-15,1e-06,6.24774029375e-19,1e-06,1.16489607581e-22,1e-06,1.16505898477e-22
559.4,4e-09,9.99999997765e-07,2.23473952137e-15,1e-06,6.24997420359e-19,1e-06,1.16552096153e-22,1e-06,1.16568398703e-22
559.5,4e-09,9.99999997764e-07,2.23513889828e-15,1e-06,6.25220851258e-19,1e-06,1.16614607066e-22,1e-06,1.16630921276e-22
559.6,4e-09,9.99999997764e-07,2.23553827515e-15,1e-06,6.25444322072e-19,1e-06,1.16677140324e-22,1e-06,1.16693466201e-22
559.7,4e-09,9.99999997764e-07,2.23593765197e-15,1e-06,6.25667832801e-19,1e-06,1.16739695932e-22,1e-06,1.1675603348e-22
559.8,4e-09,9.99999997763e-07,2.23633702876e-15,1e-06,6.25891383446e-19,1e-06,1.16802273892e-22,1e-06,1.1681862312e-22
559.9,4e-09,9.99999997763e-07,2.2367364055e-15,1e-06,6.26114974005e-19,1e-06,1.1686487421e-22,1e-06,1.16881235122e-22
560.0,4e-09,9.99999997762e-07,2.23713578221e-15,1e-06,6.2633860448e-19,1e-06,1.16927496888e-22,1e-06,1.16943869492e-22
560.1,4e-09,9.99999997762e-07,2.23753515888e-15,1e-06,6.2656227487e-19,1e-06,1.16990141932e-22,1e-06,1.17006526233e-22
560.2,4e-09,9.99999997762e-07,2.2379345355e-15,1e-06,6.26785985174e-19,1e-06,1.17052809344e-22,1e-06,1.17069205349e-22
560.3,4e-09,9.99999997761e-07,2.23833391209e-15,1e-06,6.27009735394e-19,1e-06,1.1711549913e-22,1e-06,1.17131906845e-22
560.4,4e-09,9.99999997761e-07,2.23873328864e-15,1e-06,6.27233525529e-19,1e-06,1.17178211293e-22,1e-06,1.17194630724e-22
560.5,4e-09,9.9999999776e-07,2.23913266514e-15,1e-06,6.2745735558e-19,1e-06,1.17240945836e-22,1e-06,1.1725737699e-22
560.6,4e-09,9.9999999776e-07,2.23953204161e-15,1e-06,6.27681225545e-19,1e-06,1.17303702765e-22,1e-06,1.17320145648e-22
560.7,4e-09,9.9999999776e-07,2.23993141804e-15,1e-06,6.27905135425e-19,1e-06,1.17366482083e-22,1e-06,1.17382936701e-22
560.8,4e-09,9.99999997759e-07,2.24033079443e-15,1e-06,6.2812908522e-19,1e-06,1.17429283793e-22,1e-06,1.17445750153e-22
560.9,4e-09,9.99999997759e-07,2.24073017077e-15,1e-06,6.28353074931e-19,1e-06,1.17492107901e-22,1e-06,1.17508586008e-22
561.0,4e-09,9.99999997758e-07,2.24112954708e-15,1e-06,6.28577104556e-19,1e-06,1.1755495441e-22,1e-06,1.17571444271e-22
561.1,4e-09,9.99999997758e-07,2.24152892335e-15,1e-06,6.28801174097e-19,1e-06,1.17617823323e-22,1e-06,1.17634324945e-22
561.2,4e-09,9.99999997758e-07,2.24192829957e-15,1e-06,6.29025283552e-19,1e-06,1.17680714646e-22,1e-06,1.17697228034e-22
561.3,4e-09,9.99999997757e-07,2.24232767576e-15,1e-06,6.29249432923e-19,1e-06,1.17743628381e-22,1e-06,1.17760153542e-22
561.4,4e-09,9.99999997757e-07,2.24272705191e-15,1e-06,6.29473622208e-19,1e-06,1.17806564534e-22,1e-06,1.17823101474e-22
561.5,4e-09,9.99999997756e-07,2.24312642802e-15,1e-06,6.29697851409e-19,1e-06,1.17869523107e-22,1e-06,1.17886071832e-22
561.6,4e-09,9.99999997756e-07,2.24352580408e-15,1e-06,6.29922120525e-19,1e-06,1.17932504105e-22,1e-06,1.17949064622e-22
561.7,4e-09,9.99999997756e-07,2.24392518011e-15,1e-06,6.30146429555e-19,1e-06,1.17995507532e-22,1e-06,1.18012079848e-22
561.8,4e-09,9.99999997755e-07,2.2443245561e-15,1e-06,6.30370778501e-19,1e-06,1.18058533392e-22,1e-06,1.18075117512e-22
561.9,4e-09,9.99999997755e-07,2.24472393205e-15,1e-06,6.30595167361e-19,1e-06,1.18121581689e-22,1e-06,1.1813817762e-22
562.0,4e-09,9.99999997754e-07,2.24512330795e-15,1e-06,6.30819596137e-19,1e-06,1.18184652427e-22,1e-06,1.18201260174e-22
562.1,4e-09,9.99999997754e-07,2.24552268382e-15,1e-06,6.31044064827e-19,1e-06,1.1824774561e-22,1e-06,1.1826436518e-22
562.2,4e-09,9.99999997754e-07,2.24592205965e-15,1e-06,6.31268573432e-19,1e-06,1.18310861241e-22,1e-06,1.18327492642e-22
562.3,4e-09,9.99999997753e-07,2.24632143544e-15,1e-06,6.31493121953e-19,1e-06,1.18373999326e-22,1e-06,1.18390642562e-22
562.4,4e-09,9.99999997753e-07,2.24672081119e-15,1e-06,6.31717710388e-19,1e-06,1.18437159867e-22,1e-06,1.18453814945e-22
562.5,4e-09,9.99999997752e-07,2.24712018689e-15,1e-06,6.31942338738e-19,1e-06,1.18500342869e-22,1e-06,1.18517009796e-22
562.6,4e-09,9.99999997752e-07,2.24751956256e-15,1e-06,6.32167007003e-19,1e-06,1.18563548336e-22,1e-06,1.18580227118e-22
562.7,4e-09,9.99999997752e-07,2.24791893819e-15,1e-06,6.32391715183e-19,1e-06,1.18626776272e-22,1e-06,1.18643466915e-22
562.8,4e-09,9.99999997751e-07,2.24831831378e-15,1e-06,6.32616463278e-19,1e-06,1.1869002668e-22,1e-06,1.18706729191e-22
562.9,4e-09,9.99999997751e-07,2.24871768933e-15,1e-06,6.32841251288e-19,1e-06,1.18753299565e-22,1e-06,1.1877001395e-22
563.0,4e-09,9.9999999775e-07,2.24911706484e-15,1e-06,6.33066079213e-19,1e-06,1.18816594932e-22,1e-06,1.18833321196e-22
563.1,4e-09,9.9999999775e-07,2.2495164403e-15,1e-06,6.33290947052e-19,1e-06,1.18879912783e-22,1e-06,1.18896650934e-22
563.2,4e-09,9.9999999775e-07,2.24991581573e-15,1e-06,6.33515854807e-19,1e-06,1.18943253122e-22,1e-06,1.18960003166e-22
563.3,4e-09,9.99999997749e-07,2.25031519112e-15,1e-06,6.33740802476e-19,1e-06,1.19006615955e-22,1e-06,1.19023377898e-22
563.4,4e-09,9.99999997749e-07,2.25071456647e-15,1e-06,6.3396579006e-19,1e-06,1.19070001284e-22,1e-06,1.19086775133e-22
563.5,4e-09,9.99999997748e-07,2.25111394178e-15,1e-06,6.34190817559e-19,1e-06,1.19133409114e-22,1e-06,1.19150194874e-22
563.6,4e-09,9.99999997748e-07,2.25151331705e-15,1e-06,6.34415884973e-19,1e-06,1.19196839449e-22,1e-06,1.19213637127e-22
563.7,4e-09,9.99999997748e-07,2.25191269228e-15,1e-06,6.34640992302e-19,1e-06,1.19260292292e-22,1e-06,1.19277101895e-22
563.8,4e-09,9.99999997747e-07,2.25231206746e-15,1e-06,6.34866139545e-19,1e-06,1.19323767649e-22,1e-06,1.19340589183e-22
563.9,4e-09,9.99999997747e-07,2.25271144261e-15,1e-06,6.35091326704e-19,1e-06,1.19387265521e-22,1e-06,1.19404098993e-22
564.0,4e-09,9.99999997746e-07,2.25311081772e-15,1e-06,6.35316553777e-19,1e-06,1.19450785915e-22,1e-06,1.1946763133e-22
564.1,4e-09,9.99999997746e-07,2.25351019279e-15,1e-06,6.35541820765e-19,1e-06,1.19514328833e-22,1e-06,1.19531186198e-22
564.2,4e-09,9.99999997746e-07,2.25390956782e-15,1e-06,6.35767127667e-19,1e-06,1.19577894281e-22,1e-06,1.19594763602e-22
564.3,4e-09,9.99999997745e-07,2.25430894281e-15,1e-06,6.35992474485e-19,1e-06,1.1964148226e-22,1e-06,1.19658363544e-22
564.4,4e-09,9.99999997745e-07,2.25470831776e-15,1e-06,6.36217861217e-19,1e-06,1.19705092777e-22,1e-06,1.19721986029e-22
564.5,4e-09,9.99999997744e-07,2.25510769267e-15,1e-06,6.36443287864e-19,1e-06,1.19768725834e-22,1e-06,1.19785631062e-22
564.6,4e-09,9.99999997744e-07,2.25550706754e-15,1e-06,6.36668754426e-19,1e-06,1.19832381435e-22,1e-06,1.19849298645e-22
564.7,4e-09,9.99999997744e-07,2.25590644237e-15,1e-06,6.36894260902e-19,1e-06,1.19896059586e-22,1e-06,1.19912988784e-22
564.8,4e-09,9.99999997743e-07,2.25630581716e-15,1e-06,6.37119807294e-19,1e-06,1.19959760289e-22,1e-06,1.19976701481e-22
564.9,4e-09,9.99999997743e-07,2.25670519191e-15,1e-06,6.373453936e-19,1e-06,1.20023483549e-22,1e-06,1.20040436742e-22
565.0,4e-09,9.99999997742e-07,2.25710456662e-15,1e-06,6.3757101982e-19,1e-06,1.20087229369e-22,1e-06,1.20104194569e-22
565.1,4e-09,9.99999997742e-07,2.25750394129e-15,1e-06,6.37796685956e-19,1e-06,1.20150997754e-22,1e-06,1.20167974968e-22
565.2,4e-09,9.99999997742e-07,2.25790331592e-15,1e-06,6.38022392006e-19,1e-06,1.20214788707e-22,1e-06,1.20231777941e-22
565.3,4e-09,9.99999997741e-07,2.2583026905e-15,1e-06,6.38248137971e-19,1e-06,1.20278602233e-22,1e-06,1.20295603494e-22
565.4,4e-09,9.99999997741e-07,2.25870206505e-15,1e-06,6.38473923851e-19,1e-06,1.20342438336e-22,1e-06,1.20359451629e-22
565.5,4e-09,9.9999999774e-07,2.25910143956e-15,1e-06,6.38699749645e-19,1e-06,1.20406297019e-22,1e-06,1.20423322352e-22
565.6,4e-09,9.9999999774e-07,2.25950081403e-15,1e-06,6.38925615354e-19,1e-06,1.20470178287e-22,1e-06,1.20487215665e-22
565.7,4e-09,9.9999999774e-07,2.25990018846e-15,1e-06,6.39151520977e-19,1e-06,1.20534082144e-22,1e-06,1.20551131574e-22
565.8,4e-09,9.99999997739e-07,2.26029956285e-15,1e-06,6.39377466516e-19,1e-06,1.20598008593e-22,1e-06,1.20615070081e-22
565.9,4e-09,9.99999997739e-07,2.26069893721e-15,1e-06,6.39603451968e-19,1e-06,1.20661957638e-22,1e-06,1.20679031191e-22
566.0,4e-09,9.99999997738e-07,2.26109831152e-15,1e-06,6.39829477336e-19,1e-06,1.20725929284e-22,1e-06,1.20743014908e-22
566.1,4e-09,9.99999997738e-07,2.26149768579e-15,1e-06,6.40055542618e-19,1e-06,1.20789923535e-22,1e-06,1.20807021237e-22
566.2,4e-09,9.99999997738e-07,2.26189706002e-15,1e-06,6.40281647815e-19,1e-06,1.20853940394e-22,1e-06,1.2087105018e-22
566.3,4e-09,9.99999997737e-07,2.26229643421e-15,1e-06,6.40507792926e-19,1e-06,1.20917979866e-22,1e-06,1.20935101742e-22
566.4,4e-09,9.99999997737e-07,2.26269580836e-15,1e-06,6.40733977953e-19,1e-06,1.20982041954e-22,1e-06,1.20999175926e-22
566.5,4e-09,9.99999997736e-07,2.26309518247e-15,1e-06,6.40960202893e-19,1e-06,1.21046126663e-22,1e-06,1.21063272738e-22
566.6,4e-09,9.99999997736e-07,2.26349455654e-15,1e-06,6.41186467748e-19,1e-06,1.21110233996e-22,1e-06,1.21127392181e-22
566.7,4e-09,9.99999997736e-07,2.26389393057e-15,1e-06,6.41412772518e-19,1e-06,1.21174363957e-22,1e-06,1.21191534258e-22
566.8,4e-09,9.99999997735e-07,2.26429330456e-15,1e-06,6.41639117203e-19,1e-06,1.21238516552e-22,1e-06,1.21255698975e-22
566.9,4e-09,9.99999997735e-07,2.26469267851e-15,1e-06,6.41865501802e-19,1e-06,1.21302691782e-22,1e-06,1.21319886334e-22
567.0,4e-09,9.99999997734e-07,2.26509205242e-15,1e-06,6.42091926315e-19,1e-06,1.21366889653e-22,1e-06,1.21384096341e-22
567.1,4e-09,9.99999997734e-07,2.26549142629e-15,1e-06,6.42318390743e-19,1e-06,1.21431110169e-22,1e-06,1.21448328998e-22
567.2,4e-09,9.99999997734e-07,2.26589080012e-15,1e-06,6.42544895086e-19,1e-06,1.21495353333e-22,1e-06,1.2151258431e-22
567.3,4e-09,9.99999997733e-07,2.26629017391e-15,1e-06,6.42771439343e-19,1e-06,1.21559619149e-22,1e-06,1.2157686228e-22
567.4,4e-09,9.99999997733e-07,2.26668954767e-15,1e-06,6.42998023515e-19,1e-06,1.21623907622e-22,1e-06,1.21641162914e-22
567.5,4e-09,9.99999997732e-07,2.26708892138e-15,1e-06,6.43224647601e-19,1e-06,1.21688218755e-22,1e-06,1.21705486215e-22
567.6,4e-09,9.99999997732e-07,2.26748829505e-15,1e-06,6.43451311602e-19,1e-06,1.21752552552e-22,1e-06,1.21769832186e-22
567.7,4e-09,9.99999997732e-07,2.26788766868e-15,1e-06,6.43678015517e-19,1e-06,1.21816909018e-22,1e-06,1.21834200832e-22
567.8,4e-09,9.99999997731e-07,2.26828704227e-15,1e-06,6.43904759347e-19,1e-06,1.21881288157e-22,1e-06,1.21898592157e-22
567.9,4e-09,9.99999997731e-07,2.26868641582e-15,1e-06,6.44131543092e-19,1e-06,1.21945689972e-22,1e-06,1.21963006165e-22
568.0,4e-09,9.9999999773e-07,2.26908578933e-15,1e-06,6.4435836675e-19,1e-06,1.22010114467e-22,1e-06,1.2202744286e-22
568.1,4e-09,9.9999999773e-07,2.26948516281e-15,1e-06,6.44585230324e-19,1e-06,1.22074561646e-22,1e-06,1.22091902245e-22
568.2,4e-09,9.9999999773e-07,2.26988453624e-15,1e-06,6.44812133811e-19,1e-06,1.22139031514e-22,1e-06,1.22156384325e-22
568.3,4e-09,9.99999997729e-07,2.27028390963e-15,1e-06,6.45039077213e-19,1e-06,1.22203524074e-22,1e-06,1.22220889104e-22
568.4,4e-09,9.99999997729e-07,2.27068328298e-15,1e-06,6.4526606053e-19,1e-06,1.22268039331e-22,1e-06,1.22285416586e-22
568.5,4e-09,9.99999997728e-07,2.27108265629e-15,1e-06,6.45493083761e-19,1e-06,1.22332577288e-22,1e-06,1.22349966775e-22
568.6,4e-09,9.99999997728e-07,2.27148202956e-15,1e-06,6.45720146907e-19,1e-06,1.22397137949e-22,1e-06,1.22414539674e-22
568.7,4e-09,9.99999997728e-07,2.2718814028e-15,1e-06,6.45947249967e-19,1e-06,1.22461721318e-22,1e-06,1.22479135288e-22
568.8,4e-09,9.99999997727e-07,2.27228077599e-15,1e-06,6.46174392941e-19,1e-06,1.225263274e-22,1e-06,1.22543753621e-22
568.9,4e-09,9.99999997727e-07,2.27268014914e-15,1e-06,6.4640157583e-19,1e-06,1.22590956198e-22,1e-06,1.22608394677e-22
569.0,4e-09,9.99999997726e-07,2.27307952225e-15,1e-06,6.46628798633e-19,1e-06,1.22655607716e-22,1e-06,1.22673058459e-22
569.1,4e-09,9.99999997726e-07,2.27347889532e-15,1e-06,6.46856061351e-19,1e-06,1.22720281959e-22,1e-06,1.22737744973e-22
569.2,4e-09,9.99999997726e-07,2.27387826836e-15,1e-06,6.47083363983e-19,1e-06,1.2278497893e-22,1e-06,1.2280245422e-22
569.3,4e-09,9.99999997725e-07,2.27427764135e-15,1e-06,6.47310706529e-19,1e-06,1.22849698633e-22,1e-06,1.22867186207e-22
569.4,4e-09,9.99999997725e-07,2.2746770143e-15,1e-06,6.4753808899e-19,1e-06,1.22914441072e-22,1e-06,1.22931940936e-22
569.5,4e-09,9.99999997724e-07,2.27507638721e-15,1e-06,6.47765511365e-19,1e-06,1.22979206252e-22,1e-06,1.22996718412e-22
569.6,4e-09,9.99999997724e-07,2.27547576009e-15,1e-06,6.47992973654e-19,1e-06,1.23043994176e-22,1e-06,1.23061518639e-22
569.7,4e-09,9.99999997724e-07,2.27587513292e-15,1e-06,6.48220475858e-19,1e-06,1.23108804848e-22,1e-06,1.23126341621e-22
569.8,4e-09,9.99999997723e-07,2.27627450571e-15,1e-06,6.48448017976e-19,1e-06,1.23173638272e-22,1e-06,1.23191187361e-22
569.9,4e-09,9.99999997723e-07,2.27667387846e-15,1e-06,6.48675600009e-19,1e-06,1.23238494453e-22,1e-06,1.23256055864e-22
570.0,4e-09,9.99999997722e-07,2.27707325118e-15,1e-06,6.48903221955e-19,1e-06,1.23303373394e-22,1e-06,1.23320947133e-22
570.1,4e-09,9.99999997722e-07,2.27747262385e-15,1e-06,6.49130883817e-19,1e-06,1.23368275099e-22,1e-06,1.23385861174e-22
570.2,4e-09,9.99999997722e-07,2.27787199648e-15,1e-06,6.49358585592e-19,1e-06,1.23433199572e-22,1e-06,1.23450797989e-22
570.3,4e-09,9.99999997721e-07,2.27827136908e-15,1e-06,6.49586327282e-19,1e-06,1.23498146817e-22,1e-06,1.23515757582e-22
570.4,4e-09,9.99999997721e-07,2.27867074163e-15,1e-06,6.49814108886e-19,1e-06,1.23563116838e-22,1e-06,1.23580739958e-22
570.5,4e-09,9.9999999772e-07,2.27907011414e-15,1e-06,6.50041930404e-19,1e-06,1.2362810964e-22,1e-06,1.23645745121e-22
570.6,4e-09,9.9999999772e-07,2.27946948661e-15,1e-06,6.50269791837e-19,1e-06,1.23693125226e-22,1e-06,1.23710773075e-22
570.7,4e-09,9.9999999772e-07,2.27986885905e-15,1e-06,6.50497693183e-19,1e-06,1.237581636e-22,1e-06,1.23775823823e-22
570.8,4e-09,9.99999997719e-07,2.28026823144e-15,1e-06,6.50725634445e-19,1e-06,1.23823224766e-22,1e-06,1.2384089737e-22
570.9,4e-09,9.99999997719e-07,2.28066760379e-15,1e-06,6.5095361562e-19,1e-06,1.23888308728e-22,1e-06,1.23905993719e-22
571.0,4e-09,9.99999997718e-07,2.28106697611e-15,1e-06,6.5118163671e-19,1e-06,1.2395341549e-22,1e-06,1.23971112876e-22
571.1,4e-09,9.99999997718e-07,2.28146634838e-15,1e-06,6.51409697713e-19,1e-06,1.24018545056e-22,1e-06,1.24036254842e-22
571.2,4e-09,9.99999997718e-07,2.28186572061e-15,1e-06,6.51637798631e-19,1e-06,1.24083697431e-22,1e-06,1.24101419624e-22
571.3,4e-09,9.99999997717e-07,2.28226509281e-15,1e-06,6.51865939464e-19,1e-06,1.24148872617e-22,1e-06,1.24166607224e-22
571.4,4e-09,9.99999997717e-07,2.28266446496e-15,1e-06,6.5209412021e-19,1e-06,1.2421407062e-22,1e-06,1.24231817646e-22
571.5,4e-09,9.99999997716e-07,2.28306383708e-15,1e-06,6.52322340871e-19,1e-06,1.24279291443e-22,1e-06,1.24297050895e-22
571.6,4e-09,9.99999997716e-07,2.28346320915e-15,1e-06,6.52550601446e-19,1e-06,1.24344535089e-22,1e-06,1.24362306975e-22
571.7,4e-09,9.99999997716e-07,2.28386258118e-15,1e-06,6.52778901935e-19,1e-06,1.24409801564e-22,1e-06,1.24427585889e-22
571.8,4e-09,9.99999997715e-07,2.28426195318e-15,1e-06,6.53007242338e-19,1e-06,1.24475090871e-22,1e-06,1.24492887642e-22
571.9,4e-09,9.99999997715e-07,2.28466132513e-15,1e-06,6.53235622656e-19,1e-06,1.24540403014e-22,1e-06,1.24558212237e-22
572.0,4e-09,9.99999997714e-07,2.28506069705e-15,1e-06,6.53464042887e-19,1e-06,1.24605737997e-22,1e-06,1.24623559679e-22
572.1,4e-09,9.99999997714e-07,2.28546006892e-15,1e-06,6.53692503033e-19,1e-06,1.24671095824e-22,1e-06,1.24688929972e-22
572.2,4e-09,9.99999997714e-07,2.28585944075e-15,1e-06,6.53921003093e-19,1e-06,1.24736476499e-22,1e-06,1.24754323119e-22
572.3,4e-09,9.99999997713e-07,2.28625881255e-15,1e-06,6.54149543067e-19,1e-06,1.24801880025e-22,1e-06,1.24819739125e-22
572.4,4e-09,9.99999997713e-07,2.2866581843e-15,1e-06,6.54378122955e-19,1e-06,1.24867306408e-22,1e-06,1.24885177993e-22
572.5,4e-09,9.99999997712e-07,2.28705755602e-15,1e-06,6.54606742757e-19,1e-06,1.24932755651e-22,1e-06,1.24950639728e-22
572.6,4e-09,9.99999997712e-07,2.28745692769e-15,1e-06,6.54835402474e-19,1e-06,1.24998227758e-22,1e-06,1.25016124333e-22
572.7,4e-09,9.99999997712e-07,2.28785629933e-15,1e-06,6.55064102104e-19,1e-06,1.25063722733e-22,1e-06,1.25081631813e-22
572.8,4e-09,9.99999997711e-07,2.28825567092e-15,1e-06,6.55292841649e-19,1e-06,1.2512924058e-22,1e-06,1.25147162171e-22
572.9,4e-09,9.99999997711e-07,2.28865504247e-15,1e-06,6.55521621108e-19,1e-06,1.25194781303e-22,1e-06,1.25212715412e-22
573.0,4e-09,9.9999999771e-07,2.28905441399e-15,1e-06,6.55750440481e-19,1e-06,1.25260344905e-22,1e-06,1.25278291539e-22
573.1,4e-09,9.9999999771e-07,2.28945378546e-15,1e-06,6.55979299768e-19,1e-06,1.25325931392e-22,1e-06,1.25343890557e-22
573.2,4e-09,9.9999999771e-07,2.2898531569e-15,1e-06,6.56208198968e-19,1e-06,1.25391540767e-22,1e-06,1.25409512469e-22
573.3,4e-09,9.99999997709e-07,2.29025252829e-15,1e-06,6.56437138083e-19,1e-06,1.25457173033e-22,1e-06,1.25475157279e-22
573.4,4e-09,9.99999997709e-07,2.29065189965e-15,1e-06,6.56666117113e-19,1e-06,1.25522828195e-22,1e-06,1.25540824993e-22
573.5,4e-09,9.99999997708e-07,2.29105127096e-15,1e-06,6.56895136056e-19,1e-06,1.25588506258e-22,1e-06,1.25606515612e-22
573.6,4e-09,9.99999997708e-07,2.29145064224e-15,1e-06,6.57124194913e-19,1e-06,1.25654207224e-22,1e-06,1.25672229142e-22
573.7,4e-09,9.99999997708e-07,2.29185001347e-15,1e-06,6.57353293684e-19,1e-06,1.25719931098e-22,1e-06,1.25737965587e-22
573.8,4e-09,9.99999997707e-07,2.29224938467e-15,1e-06,6.57582432369e-19,1e-06,1.25785677884e-22,1e-06,1.2580372495e-22
573.9,4e-09,9.99999997707e-07,2.29264875582e-15,1e-06,6.57811610968e-19,1e-06,1.25851447586e-22,1e-06,1.25869507235e-22
574.0,4e-09,9.99999997706e-07,2.29304812694e-15,1e-06,6.58040829482e-19,1e-06,1.25917240207e-22,1e-06,1.25935312447e-22
574.1,4e-09,9.99999997706e-07,2.29344749801e-15,1e-06,6.58270087909e-19,1e-06,1.25983055753e-22,1e-06,1.2600114059e-22
574.2,4e-09,9.99999997706e-07,2.29384686905e-15,1e-06,6.5849938625e-19,1e-06,1.26048894226e-22,1e-06,1.26066991666e-22
574.3,4e-09,9.99999997705e-07,2.29424624005e-15,1e-06,6.58728724505e-19,1e-06,1.26114755631e-22,1e-06,1.26132865682e-22
574.4,4e-09,9.99999997705e-07,2.294645611e-15,1e-06,6.58958102674e-19,1e-06,1.26180639972e-22,1e-06,1.26198762639e-22
574.5,4e-09,9.99999997704e-07,2.29504498192e-15,1e-06,6.59187520757e-19,1e-06,1.26246547253e-22,1e-06,1.26264682543e-22
574.6,4e-09,9.99999997704e-07,2.29544435279e-15,1e-06,6.59416978755e-19,1e-06,1.26312477478e-22,1e-06,1.26330625397e-22
574.7,4e-09,9.99999997704e-07,2.29584372363e-15,1e-06,6.59646476666e-19,1e-06,1.2637843065e-22,1e-06,1.26396591206e-22
574.8,4e-09,9.99999997703e-07,2.29624309442e-15,1e-06,6.5987601449e-19,1e-06,1.26444406774e-22,1e-06,1.26462579973e-22
574.9,4e-09,9.99999997703e-07,2.29664246518e-15,1e-06,6.60105592229e-19,1e-06,1.26510405854e-22,1e-06,1.26528591703e-22
575.0,4e-09,9.99999997702e-07,2.2970418359e-15,1e-06,6.60335209882e-19,1e-06,1.26576427894e-22,1e-06,1.26594626399e-22
575.1,4e-09,9.99999997702e-07,2.29744120657e-15,1e-06,6.60564867449e-19,1e-06,1.26642472897e-22,1e-06,1.26660684065e-22
575.2,4e-09,9.99999997702e-07,2.29784057721e-15,1e-06,6.6079456493e-19,1e-06,1.26708540869e-22,1e-06,1.26726764706e-22
575.3,4e-09,9.99999997701e-07,2.2982399478e-15,1e-06,6.61024302324e-19,1e-06,1.26774631812e-22,1e-06,1.26792868325e-22
575.4,4e-09,9.99999997701e-07,2.29863931836e-15,1e-06,6.61254079633e-19,1e-06,1.2684074573e-22,1e-06,1.26858994926e-22
575.5,4e-09,9.999999977e-07,2.29903868888e-15,1e-06,6.61483896855e-19,1e-06,1.26906882629e-22,1e-06,1.26925144514e-22
575.6,4e-09,9.999999977e-07,2.29943805935e-15,1e-06,6.61713753991e-19,1e-06,1.26973042511e-22,1e-06,1.26991317092e-22
575.7,4e-09,9.999999977e-07,2.29983742979e-15,1e-06,6.61943651041e-19,1e-06,1.27039225381e-22,1e-06,1.27057512664e-22
575.8,4e-09,9.99999997699e-07,2.30023680018e-15,1e-06,6.62173588005e-19,1e-06,1.27105431242e-22,1e-06,1.27123731235e-22
575.9,4e-09,9.99999997699e-07,2.30063617054e-15,1e-06,6.62403564883e-19,1e-06,1.271716601e-22,1e-06,1.27189972807e-22
576.0,4e-09,9.99999997698e-07,2.30103554086e-15,1e-06,6.62633581674e-19,1e-06,1.27237911957e-22,1e-06,1.27256237387e-22
576.1,4e-09,9.99999997698e-07,2.30143491113e-15,1e-06,6.6286363838e-19,1e-06,1.27304186817e-22,1e-06,1.27322524976e-22
576.2,4e-09,9.99999997698e-07,2.30183428137e-15,1e-06,6.63093734999e-19,1e-06,1.27370484686e-22,1e-06,1.2738883558e-22
576.3,4e-09,9.99999997697e-07,2.30223365157e-15,1e-06,6.63323871532e-19,1e-06,1.27436805565e-22,1e-06,1.27455169202e-22
576.4,4e-09,9.99999997697e-07,2.30263302172e-15,1e-06,6.63554047979e-19,1e-06,1.27503149461e-22,1e-06,1.27521525847e-22
576.5,4e-09,9.99999997696e-07,2.30303239184e-15,1e-06,6.6378426434e-19,1e-06,1.27569516376e-22,1e-06,1.27587905517e-22
576.6,4e-09,9.99999997696e-07,2.30343176192e-15,1e-06,6.64014520614e-19,1e-06,1.27635906315e-22,1e-06,1.27654308218e-22
576.7,4e-09,9.99999997696e-07,2.30383113196e-15,1e-06,6.64244816803e-19,1e-06,1.27702319282e-22,1e-06,1.27720733954e-22
576.8,4e-09,9.99999997695e-07,2.30423050195e-15,1e-06,6.64475152905e-19,1e-06,1.2776875528e-22,1e-06,1.27787182727e-22
576.9,4e-09,9.99999997695e-07,2.30462987191e-15,1e-06,6.6470552892e-19,1e-06,1.27835214313e-22,1e-06,1.27853654543e-22
577.0,4e-09,9.99999997694e-07,2.30502924183e-15,1e-06,6.6493594485e-19,1e-06,1.27901696387e-22,1e-06,1.27920149405e-22
577.1,4e-09,9.99999997694e-07,2.3054286117e-15,1e-06,6.65166400693e-19,1e-06,1.27968201504e-22,1e-06,1.27986667317e-22
577.2,4e-09,9.99999997694e-07,2.30582798154e-15,1e-06,6.65396896451e-19,1e-06,1.28034729668e-22,1e-06,1.28053208284e-22
577.3,4e-09,9.99999997693e-07,2.30622735134e-15,1e-06,6.65627432121e-19,1e-06,1.28101280884e-22,1e-06,1.28119772308e-22
