time,hexokinase,glucose,g6p,phosphoglucoisomerase,phosphoglucoisomerase2,f6p,phosphofructokinase,f16p,fructosephosphatealdolase,fructosephosphatealdolase2,g3p,dhp,g6pdehydrogenase,pg6
1104.3,1e-09,9.99999998896e-07,1.10319558494e-15,1e-09,1e-09,6.09128770011e-22,1e-09,2.24220362101e-28,1e-09,1e-09,6.19016467139e-35,6.19016467139e-35,1e-09,6.09129218451e-22
1104.4,1e-09,9.99999998896e-07,1.10329548482e-15,1e-09,1e-09,6.0923909432e-22,1e-09,2.24281280472e-28,1e-09,1e-09,6.19240717898e-35,6.19240717898e-35,1e-09,6.09239542883e-22
1104.5,1e-09,9.99999998896e-07,1.1033953847e-15,1e-09,1e-09,6.0934942862e-22,1e-09,2.24342209875e-28,1e-09,1e-09,6.1946502958e-35,6.1946502958e-35,1e-09,6.09349877305e-22
1104.6,1e-09,9.99999998896e-07,1.10349528458e-15,1e-09,1e-09,6.0945977291e-22,1e-09,2.24403150313e-28,1e-09,1e-09,6.19689402197e-35,6.19689402197e-35,1e-09,6.09460221717e-22
1104.7,1e-09,9.99999998896e-07,1.10359518445e-15,1e-09,1e-09,6.0957012719e-22,1e-09,2.24464101785e-28,1e-09,1e-09,6.1991383576e-35,6.1991383576e-35,1e-09,6.09570576118e-22
1104.8,1e-09,9.99999998896e-07,1.10369508433e-15,1e-09,1e-09,6.0968049146e-22,1e-09,2.24525064294e-28,1e-09,1e-09,6.2013833028e-35,6.2013833028e-35,1e-09,6.0968094051e-22
1104.9,1e-09,9.99999998896e-07,1.10379498421e-15,1e-09,1e-09,6.09790865719e-22,1e-09,2.24586037839e-28,1e-09,1e-09,6.20362885769e-35,6.20362885769e-35,1e-09,6.09791314891e-22
1105.0,1e-09,9.99999998896e-07,1.10389488409e-15,1e-09,1e-09,6.09901249969e-22,1e-09,2.24647022422e-28,1e-09,1e-09,6.20587502236e-35,6.20587502236e-35,1e-09,6.09901699263e-22
1105.1,1e-09,9.99999998895e-07,1.10399478397e-15,1e-09,1e-09,6.10011644208e-22,1e-09,2.24708018045e-28,1e-09,1e-09,6.20812179693e-35,6.20812179693e-35,1e-09,6.10012093625e-22
1105.2,1e-09,9.99999998895e-07,1.10409468385e-15,1e-09,1e-09,6.10122048438e-22,1e-09,2.24769024707e-28,1e-09,1e-09,6.21036918151e-35,6.21036918151e-35,1e-09,6.10122497976e-22
1105.3,1e-09,9.99999998895e-07,1.10419458373e-15,1e-09,1e-09,6.10232462657e-22,1e-09,2.2483004241e-28,1e-09,1e-09,6.21261717622e-35,6.21261717622e-35,1e-09,6.10232912318e-22
1105.4,1e-09,9.99999998895e-07,1.10429448361e-15,1e-09,1e-09,6.10342886867e-22,1e-09,2.24891071155e-28,1e-09,1e-09,6.21486578116e-35,6.21486578116e-35,1e-09,6.10343336649e-22
1105.5,1e-09,9.99999998895e-07,1.10439438349e-15,1e-09,1e-09,6.10453321066e-22,1e-09,2.24952110942e-28,1e-09,1e-09,6.21711499644e-35,6.21711499644e-35,1e-09,6.1045377097e-22
1105.6,1e-09,9.99999998895e-07,1.10449428337e-15,1e-09,1e-09,6.10563765255e-22,1e-09,2.25013161774e-28,1e-09,1e-09,6.21936482217e-35,6.21936482217e-35,1e-09,6.10564215282e-22
1105.7,1e-09,9.99999998895e-07,1.10459418325e-15,1e-09,1e-09,6.10674219435e-22,1e-09,2.25074223651e-28,1e-09,1e-09,6.22161525846e-35,6.22161525846e-35,1e-09,6.10674669583e-22
1105.8,1e-09,9.99999998895e-07,1.10469408312e-15,1e-09,1e-09,6.10784683604e-22,1e-09,2.25135296573e-28,1e-09,1e-09,6.22386630543e-35,6.22386630543e-35,1e-09,6.10785133874e-22
1105.9,1e-09,9.99999998895e-07,1.104793983e-15,1e-09,1e-09,6.10895157763e-22,1e-09,2.25196380543e-28,1e-09,1e-09,6.22611796319e-35,6.22611796319e-35,1e-09,6.10895608156e-22
1106.0,1e-09,9.99999998895e-07,1.10489388288e-15,1e-09,1e-09,6.11005641912e-22,1e-09,2.2525747556e-28,1e-09,1e-09,6.22837023184e-35,6.22837023184e-35,1e-09,6.11006092427e-22
1106.1,1e-09,9.99999998894e-07,1.10499378276e-15,1e-09,1e-09,6.11116136051e-22,1e-09,2.25318581626e-28,1e-09,1e-09,6.23062311149e-35,6.23062311149e-35,1e-09,6.11116586688e-22
1106.2,1e-09,9.99999998894e-07,1.10509368264e-15,1e-09,1e-09,6.1122664018e-22,1e-09,2.25379698743e-28,1e-09,1e-09,6.23287660226e-35,6.23287660226e-35,1e-09,6.11227090939e-22
1106.3,1e-09,9.99999998894e-07,1.10519358252e-15,1e-09,1e-09,6.11337154299e-22,1e-09,2.2544082691e-28,1e-09,1e-09,6.23513070426e-35,6.23513070426e-35,1e-09,6.1133760518e-22
1106.4,1e-09,9.99999998894e-07,1.1052934824e-15,1e-09,1e-09,6.11447678407e-22,1e-09,2.25501966129e-28,1e-09,1e-09,6.23738541759e-35,6.23738541759e-35,1e-09,6.11448129411e-22
1106.5,1e-09,9.99999998894e-07,1.10539338228e-15,1e-09,1e-09,6.11558212506e-22,1e-09,2.25563116401e-28,1e-09,1e-09,6.23964074237e-35,6.23964074237e-35,1e-09,6.11558663632e-22
1106.6,1e-09,9.99999998894e-07,1.10549328216e-15,1e-09,1e-09,6.11668756595e-22,1e-09,2.25624277726e-28,1e-09,1e-09,6.2418966787e-35,6.2418966787e-35,1e-09,6.11669207844e-22
1106.7,1e-09,9.99999998894e-07,1.10559318203e-15,1e-09,1e-09,6.11779310673e-22,1e-09,2.25685450107e-28,1e-09,1e-09,6.24415322671e-35,6.24415322671e-35,1e-09,6.11779762044e-22
1106.8,1e-09,9.99999998894e-07,1.10569308191e-15,1e-09,1e-09,6.11889874742e-22,1e-09,2.25746633544e-28,1e-09,1e-09,6.24641038649e-35,6.24641038649e-35,1e-09,6.11890326235e-22
1106.9,1e-09,9.99999998894e-07,1.10579298179e-15,1e-09,1e-09,6.12000448801e-22,1e-09,2.25807828037e-28,1e-09,1e-09,6.24866815817e-35,6.24866815817e-35,1e-09,6.12000900416e-22
1107.0,1e-09,9.99999998894e-07,1.10589288167e-15,1e-09,1e-09,6.12111032849e-22,1e-09,2.25869033589e-28,1e-09,1e-09,6.25092654184e-35,6.25092654184e-35,1e-09,6.12111484587e-22
1107.1,1e-09,9.99999998893e-07,1.10599278155e-15,1e-09,1e-09,6.12221626887e-22,1e-09,2.25930250199e-28,1e-09,1e-09,6.25318553763e-35,6.25318553763e-35,1e-09,6.12222078748e-22
1107.2,1e-09,9.99999998893e-07,1.10609268143e-15,1e-09,1e-09,6.12332230916e-22,1e-09,2.25991477869e-28,1e-09,1e-09,6.25544514563e-35,6.25544514563e-35,1e-09,6.12332682899e-22
1107.3,1e-09,9.99999998893e-07,1.10619258131e-15,1e-09,1e-09,6.12442844934e-22,1e-09,2.260527166e-28,1e-09,1e-09,6.25770536597e-35,6.25770536597e-35,1e-09,6.1244329704e-22
1107.4,1e-09,9.99999998893e-07,1.10629248119e-15,1e-09,1e-09,6.12553468942e-22,1e-09,2.26113966393e-28,1e-09,1e-09,6.25996619875e-35,6.25996619875e-35,1e-09,6.1255392117e-22
1107.5,1e-09,9.99999998893e-07,1.10639238106e-15,1e-09,1e-09,6.12664102941e-22,1e-09,2.26175227249e-28,1e-09,1e-09,6.26222764408e-35,6.26222764408e-35,1e-09,6.12664555291e-22
1107.6,1e-09,9.99999998893e-07,1.10649228094e-15,1e-09,1e-09,6.12774746929e-22,1e-09,2.26236499169e-28,1e-09,1e-09,6.26448970208e-35,6.26448970208e-35,1e-09,6.12775199402e-22
1107.7,1e-09,9.99999998893e-07,1.10659218082e-15,1e-09,1e-09,6.12885400907e-22,1e-09,2.26297782154e-28,1e-09,1e-09,6.26675237285e-35,6.26675237285e-35,1e-09,6.12885853502e-22
1107.8,1e-09,9.99999998893e-07,1.1066920807e-15,1e-09,1e-09,6.12996064875e-22,1e-09,2.26359076204e-28,1e-09,1e-09,6.26901565651e-35,6.26901565651e-35,1e-09,6.12996517593e-22
1107.9,1e-09,9.99999998893e-07,1.10679198058e-15,1e-09,1e-09,6.13106738833e-22,1e-09,2.26420381322e-28,1e-09,1e-09,6.27127955316e-35,6.27127955316e-35,1e-09,6.13107191674e-22
1108.0,1e-09,9.99999998893e-07,1.10689188046e-15,1e-09,1e-09,6.13217422781e-22,1e-09,2.26481697507e-28,1e-09,1e-09,6.27354406292e-35,6.27354406292e-35,1e-09,6.13217875744e-22
1108.1,1e-09,9.99999998892e-07,1.10699178034e-15,1e-09,1e-09,6.13328116719e-22,1e-09,2.26543024761e-28,1e-09,1e-09,6.27580918589e-35,6.27580918589e-35,1e-09,6.13328569805e-22
1108.2,1e-09,9.99999998892e-07,1.10709168021e-15,1e-09,1e-09,6.13438820646e-22,1e-09,2.26604363086e-28,1e-09,1e-09,6.27807492219e-35,6.27807492219e-35,1e-09,6.13439273855e-22
1108.3,1e-09,9.99999998892e-07,1.10719158009e-15,1e-09,1e-09,6.13549534564e-22,1e-09,2.26665712481e-28,1e-09,1e-09,6.28034127193e-35,6.28034127193e-35,1e-09,6.13549987896e-22
1108.4,1e-09,9.99999998892e-07,1.10729147997e-15,1e-09,1e-09,6.13660258472e-22,1e-09,2.26727072947e-28,1e-09,1e-09,6.28260823522e-35,6.28260823522e-35,1e-09,6.13660711926e-22
1108.5,1e-09,9.99999998892e-07,1.10739137985e-15,1e-09,1e-09,6.13770992369e-22,1e-09,2.26788444487e-28,1e-09,1e-09,6.28487581217e-35,6.28487581217e-35,1e-09,6.13771445946e-22
1108.6,1e-09,9.99999998892e-07,1.10749127973e-15,1e-09,1e-09,6.13881736257e-22,1e-09,2.26849827101e-28,1e-09,1e-09,6.28714400289e-35,6.28714400289e-35,1e-09,6.13882189957e-22
1108.7,1e-09,9.99999998892e-07,1.10759117961e-15,1e-09,1e-09,6.13992490134e-22,1e-09,2.26911220789e-28,1e-09,1e-09,6.28941280749e-35,6.28941280749e-35,1e-09,6.13992943957e-22
1108.8,1e-09,9.99999998892e-07,1.10769107948e-15,1e-09,1e-09,6.14103254002e-22,1e-09,2.26972625554e-28,1e-09,1e-09,6.29168222609e-35,6.29168222609e-35,1e-09,6.14103707947e-22
1108.9,1e-09,9.99999998892e-07,1.10779097936e-15,1e-09,1e-09,6.14214027859e-22,1e-09,2.27034041395e-28,1e-09,1e-09,6.29395225878e-35,6.29395225878e-35,1e-09,6.14214481928e-22
1109.0,1e-09,9.99999998892e-07,1.10789087924e-15,1e-09,1e-09,6.14324811707e-22,1e-09,2.27095468314e-28,1e-09,1e-09,6.29622290569e-35,6.29622290569e-35,1e-09,6.14325265898e-22
1109.1,1e-09,9.99999998891e-07,1.10799077912e-15,1e-09,1e-09,6.14435605544e-22,1e-09,2.27156906312e-28,1e-09,1e-09,6.29849416693e-35,6.29849416693e-35,1e-09,6.14436059858e-22
1109.2,1e-09,9.99999998891e-07,1.108090679e-15,1e-09,1e-09,6.14546409371e-22,1e-09,2.2721835539e-28,1e-09,1e-09,6.3007660426e-35,6.3007660426e-35,1e-09,6.14546863808e-22
1109.3,1e-09,9.99999998891e-07,1.10819057888e-15,1e-09,1e-09,6.14657223188e-22,1e-09,2.27279815549e-28,1e-09,1e-09,6.30303853281e-35,6.30303853281e-35,1e-09,6.14657677748e-22
1109.4,1e-09,9.99999998891e-07,1.10829047875e-15,1e-09,1e-09,6.14768046996e-22,1e-09,2.2734128679e-28,1e-09,1e-09,6.30531163768e-35,6.30531163768e-35,1e-09,6.14768501678e-22
1109.5,1e-09,9.99999998891e-07,1.10839037863e-15,1e-09,1e-09,6.14878880793e-22,1e-09,2.27402769113e-28,1e-09,1e-09,6.30758535732e-35,6.30758535732e-35,1e-09,6.14879335598e-22
1109.6,1e-09,9.99999998891e-07,1.10849027851e-15,1e-09,1e-09,6.1498972458e-22,1e-09,2.27464262521e-28,1e-09,1e-09,6.30985969184e-35,6.30985969184e-35,1e-09,6.14990179508e-22
1109.7,1e-09,9.99999998891e-07,1.10859017839e-15,1e-09,1e-09,6.15100578357e-22,1e-09,2.27525767013e-28,1e-09,1e-09,6.31213464135e-35,6.31213464135e-35,1e-09,6.15101033408e-22
1109.8,1e-09,9.99999998891e-07,1.10869007827e-15,1e-09,1e-09,6.15211442123e-22,1e-09,2.27587282591e-28,1e-09,1e-09,6.31441020596e-35,6.31441020596e-35,1e-09,6.15211897298e-22
1109.9,1e-09,9.99999998891e-07,1.10878997815e-15,1e-09,1e-09,6.1532231588e-22,1e-09,2.27648809256e-28,1e-09,1e-09,6.31668638577e-35,6.31668638577e-35,1e-09,6.15322771178e-22
1110.0,1e-09,9.99999998891e-07,1.10888987802e-15,1e-09,1e-09,6.15433199627e-22,1e-09,2.27710347009e-28,1e-09,1e-09,6.31896318092e-35,6.31896318092e-35,1e-09,6.15433655048e-22
1110.1,1e-09,9.9999999889e-07,1.1089897779e-15,1e-09,1e-09,6.15544093364e-22,1e-09,2.27771895851e-28,1e-09,1e-09,6.32124059149e-35,6.32124059149e-35,1e-09,6.15544548908e-22
1110.2,1e-09,9.9999999889e-07,1.10908967778e-15,1e-09,1e-09,6.1565499709e-22,1e-09,2.27833455783e-28,1e-09,1e-09,6.3235186176e-35,6.3235186176e-35,1e-09,6.15655452757e-22
1110.3,1e-09,9.9999999889e-07,1.10918957766e-15,1e-09,1e-09,6.15765910807e-22,1e-09,2.27895026805e-28,1e-09,1e-09,6.32579725938e-35,6.32579725938e-35,1e-09,6.15766366597e-22
1110.4,1e-09,9.9999999889e-07,1.10928947754e-15,1e-09,1e-09,6.15876834514e-22,1e-09,2.2795660892e-28,1e-09,1e-09,6.32807651691e-35,6.32807651691e-35,1e-09,6.15877290427e-22
1110.5,1e-09,9.9999999889e-07,1.10938937741e-15,1e-09,1e-09,6.1598776821e-22,1e-09,2.28018202127e-28,1e-09,1e-09,6.33035639033e-35,6.33035639033e-35,1e-09,6.15988224247e-22
1110.6,1e-09,9.9999999889e-07,1.10948927729e-15,1e-09,1e-09,6.16098711897e-22,1e-09,2.28079806428e-28,1e-09,1e-09,6.33263687973e-35,6.33263687973e-35,1e-09,6.16099168056e-22
1110.7,1e-09,9.9999999889e-07,1.10958917717e-15,1e-09,1e-09,6.16209665573e-22,1e-09,2.28141421824e-28,1e-09,1e-09,6.33491798522e-35,6.33491798522e-35,1e-09,6.16210121856e-22
1110.8,1e-09,9.9999999889e-07,1.10968907705e-15,1e-09,1e-09,6.16320629239e-22,1e-09,2.28203048316e-28,1e-09,1e-09,6.33719970693e-35,6.33719970693e-35,1e-09,6.16321085645e-22
1110.9,1e-09,9.9999999889e-07,1.10978897693e-15,1e-09,1e-09,6.16431602896e-22,1e-09,2.28264685905e-28,1e-09,1e-09,6.33948204496e-35,6.33948204496e-35,1e-09,6.16432059425e-22
1111.0,1e-09,9.9999999889e-07,1.1098888768e-15,1e-09,1e-09,6.16542586542e-22,1e-09,2.28326334591e-28,1e-09,1e-09,6.34176499942e-35,6.34176499942e-35,1e-09,6.16543043195e-22
1111.1,1e-09,9.99999998889e-07,1.10998877668e-15,1e-09,1e-09,6.16653580178e-22,1e-09,2.28387994377e-28,1e-09,1e-09,6.34404857042e-35,6.34404857042e-35,1e-09,6.16654036954e-22
1111.2,1e-09,9.99999998889e-07,1.11008867656e-15,1e-09,1e-09,6.16764583804e-22,1e-09,2.28449665262e-28,1e-09,1e-09,6.34633275808e-35,6.34633275808e-35,1e-09,6.16765040703e-22
1111.3,1e-09,9.99999998889e-07,1.11018857644e-15,1e-09,1e-09,6.1687559742e-22,1e-09,2.28511347248e-28,1e-09,1e-09,6.34861756249e-35,6.34861756249e-35,1e-09,6.16876054443e-22
1111.4,1e-09,9.99999998889e-07,1.11028847632e-15,1e-09,1e-09,6.16986621026e-22,1e-09,2.28573040336e-28,1e-09,1e-09,6.35090298379e-35,6.35090298379e-35,1e-09,6.16987078172e-22
1111.5,1e-09,9.99999998889e-07,1.11038837619e-15,1e-09,1e-09,6.17097654622e-22,1e-09,2.28634744527e-28,1e-09,1e-09,6.35318902207e-35,6.35318902207e-35,1e-09,6.17098111892e-22
1111.6,1e-09,9.99999998889e-07,1.11048827607e-15,1e-09,1e-09,6.17208698208e-22,1e-09,2.28696459822e-28,1e-09,1e-09,6.35547567744e-35,6.35547567744e-35,1e-09,6.17209155601e-22
1111.7,1e-09,9.99999998889e-07,1.11058817595e-15,1e-09,1e-09,6.17319751784e-22,1e-09,2.28758186221e-28,1e-09,1e-09,6.35776295003e-35,6.35776295003e-35,1e-09,6.173202093e-22
1111.8,1e-09,9.99999998889e-07,1.11068807583e-15,1e-09,1e-09,6.17430815349e-22,1e-09,2.28819923726e-28,1e-09,1e-09,6.36005083993e-35,6.36005083993e-35,1e-09,6.17431272989e-22
1111.9,1e-09,9.99999998889e-07,1.1107879757e-15,1e-09,1e-09,6.17541888905e-22,1e-09,2.28881672339e-28,1e-09,1e-09,6.36233934727e-35,6.36233934727e-35,1e-09,6.17542346669e-22
1112.0,1e-09,9.99999998889e-07,1.11088787558e-15,1e-09,1e-09,6.17652972451e-22,1e-09,2.28943432059e-28,1e-09,1e-09,6.36462847215e-35,6.36462847215e-35,1e-09,6.17653430338e-22
1112.1,1e-09,9.99999998888e-07,1.11098777546e-15,1e-09,1e-09,6.17764065986e-22,1e-09,2.29005202888e-28,1e-09,1e-09,6.36691821468e-35,6.36691821468e-35,1e-09,6.17764523997e-22
1112.2,1e-09,9.99999998888e-07,1.11108767534e-15,1e-09,1e-09,6.17875169512e-22,1e-09,2.29066984827e-28,1e-09,1e-09,6.36920857497e-35,6.36920857497e-35,1e-09,6.17875627646e-22
1112.3,1e-09,9.99999998888e-07,1.11118757521e-15,1e-09,1e-09,6.17986283027e-22,1e-09,2.29128777876e-28,1e-09,1e-09,6.37149955313e-35,6.37149955313e-35,1e-09,6.17986741285e-22
1112.4,1e-09,9.99999998888e-07,1.11128747509e-15,1e-09,1e-09,6.18097406533e-22,1e-09,2.29190582038e-28,1e-09,1e-09,6.37379114929e-35,6.37379114929e-35,1e-09,6.18097864914e-22
1112.5,1e-09,9.99999998888e-07,1.11138737497e-15,1e-09,1e-09,6.18208540028e-22,1e-09,2.29252397312e-28,1e-09,1e-09,6.37608336354e-35,6.37608336354e-35,1e-09,6.18208998533e-22
1112.6,1e-09,9.99999998888e-07,1.11148727485e-15,1e-09,1e-09,6.18319683513e-22,1e-09,2.293142237e-28,1e-09,1e-09,6.378376196e-35,6.378376196e-35,1e-09,6.18320142142e-22
1112.7,1e-09,9.99999998888e-07,1.11158717473e-15,1e-09,1e-09,6.18430836989e-22,1e-09,2.29376061203e-28,1e-09,1e-09,6.38066964677e-35,6.38066964677e-35,1e-09,6.18431295741e-22
1112.8,1e-09,9.99999998888e-07,1.1116870746e-15,1e-09,1e-09,6.18542000454e-22,1e-09,2.29437909822e-28,1e-09,1e-09,6.38296371598e-35,6.38296371598e-35,1e-09,6.1854245933e-22
1112.9,1e-09,9.99999998888e-07,1.11178697448e-15,1e-09,1e-09,6.18653173909e-22,1e-09,2.29499769558e-28,1e-09,1e-09,6.38525840373e-35,6.38525840373e-35,1e-09,6.18653632909e-22
1113.0,1e-09,9.99999998888e-07,1.11188687436e-15,1e-09,1e-09,6.18764357354e-22,1e-09,2.29561640411e-28,1e-09,1e-09,6.38755371013e-35,6.38755371013e-35,1e-09,6.18764816478e-22
1113.1,1e-09,9.99999998887e-07,1.11198677424e-15,1e-09,1e-09,6.18875550789e-22,1e-09,2.29623522384e-28,1e-09,1e-09,6.3898496353e-35,6.3898496353e-35,1e-09,6.18876010036e-22
1113.2,1e-09,9.99999998887e-07,1.11208667411e-15,1e-09,1e-09,6.18986754214e-22,1e-09,2.29685415476e-28,1e-09,1e-09,6.39214617934e-35,6.39214617934e-35,1e-09,6.18987213585e-22
1113.3,1e-09,9.99999998887e-07,1.11218657399e-15,1e-09,1e-09,6.19097967629e-22,1e-09,2.29747319689e-28,1e-09,1e-09,6.39444334237e-35,6.39444334237e-35,1e-09,6.19098427124e-22
1113.4,1e-09,9.99999998887e-07,1.11228647387e-15,1e-09,1e-09,6.19209191034e-22,1e-09,2.29809235024e-28,1e-09,1e-09,6.39674112449e-35,6.39674112449e-35,1e-09,6.19209650652e-22
1113.5,1e-09,9.99999998887e-07,1.11238637375e-15,1e-09,1e-09,6.19320424429e-22,1e-09,2.29871161481e-28,1e-09,1e-09,6.39903952582e-35,6.39903952582e-35,1e-09,6.19320884171e-22
1113.6,1e-09,9.99999998887e-07,1.11248627362e-15,1e-09,1e-09,6.19431667813e-22,1e-09,2.29933099063e-28,1e-09,1e-09,6.40133854648e-35,6.40133854648e-35,1e-09,6.1943212768e-22
1113.7,1e-09,9.99999998887e-07,1.1125861735e-15,1e-09,1e-09,6.19542921188e-22,1e-09,2.29995047769e-28,1e-09,1e-09,6.40363818656e-35,6.40363818656e-35,1e-09,6.19543381178e-22
1113.8,1e-09,9.99999998887e-07,1.11268607338e-15,1e-09,1e-09,6.19654184553e-22,1e-09,2.30057007601e-28,1e-09,1e-09,6.40593844619e-35,6.40593844619e-35,1e-09,6.19654644667e-22
1113.9,1e-09,9.99999998887e-07,1.11278597325e-15,1e-09,1e-09,6.19765457907e-22,1e-09,2.30118978561e-28,1e-09,1e-09,6.40823932547e-35,6.40823932547e-35,1e-09,6.19765918145e-22
1114.0,1e-09,9.99999998887e-07,1.11288587313e-15,1e-09,1e-09,6.19876741252e-22,1e-09,2.30180960647e-28,1e-09,1e-09,6.41054082452e-35,6.41054082452e-35,1e-09,6.19877201614e-22
1114.1,1e-09,9.99999998886e-07,1.11298577301e-15,1e-09,1e-09,6.19988034586e-22,1e-09,2.30242953863e-28,1e-09,1e-09,6.41284294344e-35,6.41284294344e-35,1e-09,6.19988495072e-22
1114.2,1e-09,9.99999998886e-07,1.11308567289e-15,1e-09,1e-09,6.20099337911e-22,1e-09,2.30304958209e-28,1e-09,1e-09,6.41514568235e-35,6.41514568235e-35,1e-09,6.20099798521e-22
1114.3,1e-09,9.99999998886e-07,1.11318557276e-15,1e-09,1e-09,6.20210651225e-22,1e-09,2.30366973685e-28,1e-09,1e-09,6.41744904136e-35,6.41744904136e-35,1e-09,6.20211111959e-22
1114.4,1e-09,9.99999998886e-07,1.11328547264e-15,1e-09,1e-09,6.20321974529e-22,1e-09,2.30429000293e-28,1e-09,1e-09,6.41975302058e-35,6.41975302058e-35,1e-09,6.20322435387e-22
1114.5,1e-09,9.99999998886e-07,1.11338537252e-15,1e-09,1e-09,6.20433307824e-22,1e-09,2.30491038034e-28,1e-09,1e-09,6.42205762012e-35,6.42205762012e-35,1e-09,6.20433768806e-22
1114.6,1e-09,9.99999998886e-07,1.1134852724e-15,1e-09,1e-09,6.20544651108e-22,1e-09,2.30553086909e-28,1e-09,1e-09,6.42436284009e-35,6.42436284009e-35,1e-09,6.20545112214e-22
1114.7,1e-09,9.99999998886e-07,1.11358517227e-15,1e-09,1e-09,6.20656004382e-22,1e-09,2.30615146919e-28,1e-09,1e-09,6.42666868061e-35,6.42666868061e-35,1e-09,6.20656465612e-22
1114.8,1e-09,9.99999998886e-07,1.11368507215e-15,1e-09,1e-09,6.20767367646e-22,1e-09,2.30677218064e-28,1e-09,1e-09,6.42897514178e-35,6.42897514178e-35,1e-09,6.20767829e-22
1114.9,1e-09,9.99999998886e-07,1.11378497203e-15,1e-09,1e-09,6.208787409e-22,1e-09,2.30739300346e-28,1e-09,1e-09,6.43128222372e-35,6.43128222372e-35,1e-09,6.20879202379e-22
1115.0,1e-09,9.99999998886e-07,1.1138848719e-15,1e-09,1e-09,6.20990124144e-22,1e-09,2.30801393766e-28,1e-09,1e-09,6.43358992654e-35,6.43358992654e-35,1e-09,6.20990585747e-22
1115.1,1e-09,9.99999998885e-07,1.11398477178e-15,1e-09,1e-09,6.21101517378e-22,1e-09,2.30863498325e-28,1e-09,1e-09,6.43589825034e-35,6.43589825034e-35,1e-09,6.21101979105e-22
1115.2,1e-09,9.99999998885e-07,1.11408467166e-15,1e-09,1e-09,6.21212920602e-22,1e-09,2.30925614024e-28,1e-09,1e-09,6.43820719525e-35,6.43820719525e-35,1e-09,6.21213382453e-22
1115.3,1e-09,9.99999998885e-07,1.11418457154e-15,1e-09,1e-09,6.21324333815e-22,1e-09,2.30987740864e-28,1e-09,1e-09,6.44051676137e-35,6.44051676137e-35,1e-09,6.21324795791e-22
1115.4,1e-09,9.99999998885e-07,1.11428447141e-15,1e-09,1e-09,6.21435757019e-22,1e-09,2.31049878845e-28,1e-09,1e-09,6.44282694882e-35,6.44282694882e-35,1e-09,6.21436219119e-22
1115.5,1e-09,9.99999998885e-07,1.11438437129e-15,1e-09,1e-09,6.21547190213e-22,1e-09,2.31112027969e-28,1e-09,1e-09,6.4451377577e-35,6.4451377577e-35,1e-09,6.21547652437e-22
1115.6,1e-09,9.99999998885e-07,1.11448427117e-15,1e-09,1e-09,6.21658633396e-22,1e-09,2.31174188237e-28,1e-09,1e-09,6.44744918813e-35,6.44744918813e-35,1e-09,6.21659095745e-22
1115.7,1e-09,9.99999998885e-07,1.11458417104e-15,1e-09,1e-09,6.2177008657e-22,1e-09,2.3123635965e-28,1e-09,1e-09,6.44976124021e-35,6.44976124021e-35,1e-09,6.21770549043e-22
1115.8,1e-09,9.99999998885e-07,1.11468407092e-15,1e-09,1e-09,6.21881549733e-22,1e-09,2.31298542208e-28,1e-09,1e-09,6.45207391407e-35,6.45207391407e-35,1e-09,6.21882012331e-22
1115.9,1e-09,9.99999998885e-07,1.1147839708e-15,1e-09,1e-09,6.21993022887e-22,1e-09,2.31360735914e-28,1e-09,1e-09,6.4543872098e-35,6.4543872098e-35,1e-09,6.21993485608e-22
1116.0,1e-09,9.99999998885e-07,1.11488387067e-15,1e-09,1e-09,6.2210450603e-22,1e-09,2.31422940767e-28,1e-09,1e-09,6.45670112753e-35,6.45670112753e-35,1e-09,6.22104968876e-22
1116.1,1e-09,9.99999998884e-07,1.11498377055e-15,1e-09,1e-09,6.22215999164e-22,1e-09,2.31485156769e-28,1e-09,1e-09,6.45901566736e-35,6.45901566736e-35,1e-09,6.22216462134e-22
1116.2,1e-09,9.99999998884e-07,1.11508367043e-15,1e-09,1e-09,6.22327502287e-22,1e-09,2.31547383921e-28,1e-09,1e-09,6.46133082941e-35,6.46133082941e-35,1e-09,6.22327965382e-22
1116.3,1e-09,9.99999998884e-07,1.11518357031e-15,1e-09,1e-09,6.224390154e-22,1e-09,2.31609622224e-28,1e-09,1e-09,6.46364661379e-35,6.46364661379e-35,1e-09,6.22439478619e-22
1116.4,1e-09,9.99999998884e-07,1.11528347018e-15,1e-09,1e-09,6.22550538503e-22,1e-09,2.31671871678e-28,1e-09,1e-09,6.4659630206e-35,6.4659630206e-35,1e-09,6.22551001847e-22
1116.5,1e-09,9.99999998884e-07,1.11538337006e-15,1e-09,1e-09,6.22662071596e-22,1e-09,2.31734132285e-28,1e-09,1e-09,6.46828004996e-35,6.46828004996e-35,1e-09,6.22662535065e-22
1116.6,1e-09,9.99999998884e-07,1.11548326994e-15,1e-09,1e-09,6.22773614679e-22,1e-09,2.31796404046e-28,1e-09,1e-09,6.47059770199e-35,6.47059770199e-35,1e-09,6.22774078272e-22
1116.7,1e-09,9.99999998884e-07,1.11558316981e-15,1e-09,1e-09,6.22885167752e-22,1e-09,2.31858686962e-28,1e-09,1e-09,6.47291597679e-35,6.47291597679e-35,1e-09,6.2288563147e-22
1116.8,1e-09,9.99999998884e-07,1.11568306969e-15,1e-09,1e-09,6.22996730815e-22,1e-09,2.31920981034e-28,1e-09,1e-09,6.47523487447e-35,6.47523487447e-35,1e-09,6.22997194657e-22
