time,GlucoseGA3P,GA3PDHAP,DHAPG3P,G3PGlycerol,GA3PPyruvate,PyruvateAlphaAcetolactate,AlphaAcetolactateDiacetyl,DiacetylAcetoin,AcetoinBDO,PyruvateAcetylaldehyde,AcetylaldehydeAcetoin,AcetylaldehydeAcetate,AcetateEthanol,Glucose,GA3P,DHAP,G3P,Glycerol,Pyruvate,AlphaAcetolactate,Diacetyl,Acetoin,BDO,Acetylaldehyde,Acetate,Ethanol
90,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.01E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.00093199,6.78E-05,0,0,0,1.91E-07,2.87E-09,3.39E-13,4.17E-13,9.26E-16,0,0,0
91,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.01E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000931243,6.86E-05,0,0,0,1.95E-07,2.97E-09,3.51E-13,4.38E-13,9.84E-16,0,0,0
92,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.01E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000930496,6.93E-05,0,0,0,1.99E-07,3.07E-09,3.65E-13,4.59E-13,1.04E-15,0,0,0
93,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.01E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.00092975,7.00E-05,0,0,0,2.04E-07,3.17E-09,3.78E-13,4.82E-13,1.11E-15,0,0,0
94,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.01E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000929003,7.08E-05,0,0,0,2.08E-07,3.27E-09,3.92E-13,5.06E-13,1.18E-15,0,0,0
95,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.01E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000928257,7.15E-05,0,0,0,2.12E-07,3.37E-09,4.07E-13,5.30E-13,1.25E-15,0,0,0
96,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.01E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000927511,7.23E-05,0,0,0,2.17E-07,3.48E-09,4.21E-13,5.55E-13,1.32E-15,0,0,0
97,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.01E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000926765,7.30E-05,0,0,0,2.21E-07,3.59E-09,4.36E-13,5.81E-13,1.40E-15,0,0,0
98,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.01E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000926019,7.38E-05,0,0,0,2.26E-07,3.70E-09,4.52E-13,6.09E-13,1.48E-15,0,0,0
99,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.01E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000925273,7.45E-05,0,0,0,2.30E-07,3.82E-09,4.68E-13,6.37E-13,1.56E-15,0,0,0
100,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.01E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000924528,7.52E-05,0,0,0,2.35E-07,3.93E-09,4.84E-13,6.66E-13,1.65E-15,0,0,0
101,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.01E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000923783,7.60E-05,0,0,0,2.40E-07,4.05E-09,5.00E-13,6.96E-13,1.75E-15,0,0,0
102,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.01E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000923038,7.67E-05,0,0,0,2.44E-07,4.17E-09,5.17E-13,7.27E-13,1.84E-15,0,0,0
103,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.01E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000922293,7.75E-05,0,0,0,2.49E-07,4.29E-09,5.34E-13,7.59E-13,1.94E-15,0,0,0
104,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.01E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000921548,7.82E-05,0,0,0,2.54E-07,4.42E-09,5.52E-13,7.92E-13,2.05E-15,0,0,0
105,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.01E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000920804,7.89E-05,0,0,0,2.59E-07,4.55E-09,5.70E-13,8.26E-13,2.16E-15,0,0,0
106,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.01E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000920059,7.97E-05,0,0,0,2.64E-07,4.68E-09,5.88E-13,8.61E-13,2.27E-15,0,0,0
107,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.01E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000919315,8.04E-05,0,0,0,2.68E-07,4.81E-09,6.07E-13,8.98E-13,2.39E-15,0,0,0
108,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.01E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000918572,8.12E-05,0,0,0,2.73E-07,4.95E-09,6.26E-13,9.35E-13,2.52E-15,0,0,0
109,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.01E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000917828,8.19E-05,0,0,0,2.78E-07,5.08E-09,6.46E-13,9.74E-13,2.65E-15,0,0,0
110,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.01E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000917084,8.26E-05,0,0,0,2.83E-07,5.23E-09,6.66E-13,1.01E-12,2.78E-15,0,0,0
111,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.01E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000916341,8.34E-05,0,0,0,2.89E-07,5.37E-09,6.86E-13,1.06E-12,2.92E-15,0,0,0
112,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.01E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000915598,8.41E-05,0,0,0,2.94E-07,5.51E-09,7.07E-13,1.10E-12,3.07E-15,0,0,0
113,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.01E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000914855,8.48E-05,0,0,0,2.99E-07,5.66E-09,7.29E-13,1.14E-12,3.22E-15,0,0,0
114,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.01E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000914113,8.56E-05,0,0,0,3.04E-07,5.81E-09,7.50E-13,1.19E-12,3.38E-15,0,0,0
115,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.01E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.00091337,8.63E-05,0,0,0,3.09E-07,5.97E-09,7.72E-13,1.23E-12,3.55E-15,0,0,0
116,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.01E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000912628,8.71E-05,0,0,0,3.15E-07,6.12E-09,7.95E-13,1.28E-12,3.72E-15,0,0,0
117,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.01E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000911886,8.78E-05,0,0,0,3.20E-07,6.28E-09,8.18E-13,1.33E-12,3.90E-15,0,0,0
118,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.01E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000911144,8.85E-05,0,0,0,3.25E-07,6.44E-09,8.42E-13,1.38E-12,4.08E-15,0,0,0
119,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.01E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000910402,8.93E-05,0,0,0,3.31E-07,6.61E-09,8.65E-13,1.43E-12,4.27E-15,0,0,0
120,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.01E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000909661,9.00E-05,0,0,0,3.36E-07,6.77E-09,8.90E-13,1.49E-12,4.47E-15,0,0,0
121,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.01E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000908919,9.07E-05,0,0,0,3.42E-07,6.94E-09,9.15E-13,1.54E-12,4.68E-15,0,0,0
122,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.01E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000908178,9.15E-05,0,0,0,3.48E-07,7.12E-09,9.40E-13,1.60E-12,4.89E-15,0,0,0
123,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.01E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000907437,9.22E-05,0,0,0,3.53E-07,7.29E-09,9.66E-13,1.66E-12,5.11E-15,0,0,0
124,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.01E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000906697,9.29E-05,0,0,0,3.59E-07,7.47E-09,9.92E-13,1.72E-12,5.34E-15,0,0,0
125,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.01E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000905956,9.37E-05,0,0,0,3.65E-07,7.65E-09,1.02E-12,1.78E-12,5.58E-15,0,0,0
126,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.01E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000905216,9.44E-05,0,0,0,3.70E-07,7.83E-09,1.05E-12,1.84E-12,5.83E-15,0,0,0
127,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.01E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000904476,9.51E-05,0,0,0,3.76E-07,8.02E-09,1.07E-12,1.90E-12,6.08E-15,0,0,0
128,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.01E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000903736,9.59E-05,0,0,0,3.82E-07,8.21E-09,1.10E-12,1.97E-12,6.34E-15,0,0,0
129,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.01E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000902996,9.66E-05,0,0,0,3.88E-07,8.40E-09,1.13E-12,2.04E-12,6.62E-15,0,0,0
130,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.01E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000902257,9.73E-05,0,0,0,3.94E-07,8.60E-09,1.16E-12,2.11E-12,6.90E-15,0,0,0
131,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.01E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000901517,9.81E-05,0,0,0,4.00E-07,8.80E-09,1.19E-12,2.18E-12,7.19E-15,0,0,0
132,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.01E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000900778,9.88E-05,0,0,0,4.06E-07,9.00E-09,1.22E-12,2.25E-12,7.49E-15,0,0,0
133,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.01E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000900039,9.95E-05,0,0,0,4.12E-07,9.20E-09,1.25E-12,2.33E-12,7.81E-15,0,0,0
134,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.01E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000899301,0.000100272,0,0,0,4.18E-07,9.41E-09,1.28E-12,2.41E-12,8.13E-15,0,0,0
135,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.01E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000898562,0.000101004,0,0,0,4.24E-07,9.62E-09,1.31E-12,2.48E-12,8.46E-15,0,0,0
136,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.01E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000897824,0.000101736,0,0,0,4.30E-07,9.84E-09,1.35E-12,2.57E-12,8.80E-15,0,0,0
137,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.01E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000897086,0.000102468,0,0,0,4.36E-07,1.01E-08,1.38E-12,2.65E-12,9.16E-15,0,0,0
138,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.01E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000896348,0.000103199,0,0,0,4.43E-07,1.03E-08,1.41E-12,2.73E-12,9.53E-15,0,0,0
139,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.01E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.00089561,0.00010393,0,0,0,4.49E-07,1.05E-08,1.45E-12,2.82E-12,9.90E-15,0,0,0
140,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.01E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000894873,0.000104661,0,0,0,4.55E-07,1.07E-08,1.48E-12,2.91E-12,1.03E-14,0,0,0
141,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.01E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000894135,0.000105392,0,0,0,4.62E-07,1.10E-08,1.51E-12,3.00E-12,1.07E-14,0,0,0
142,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.01E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000893398,0.000106122,0,0,0,4.68E-07,1.12E-08,1.55E-12,3.09E-12,1.11E-14,0,0,0
143,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.01E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000892661,0.000106853,0,0,0,4.75E-07,1.14E-08,1.59E-12,3.19E-12,1.15E-14,0,0,0
144,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.01E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000891924,0.000107583,0,0,0,4.81E-07,1.17E-08,1.62E-12,3.29E-12,1.20E-14,0,0,0
145,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.01E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000891188,0.000108312,0,0,0,4.88E-07,1.19E-08,1.66E-12,3.39E-12,1.24E-14,0,0,0
146,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.01E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000890452,0.000109042,0,0,0,4.94E-07,1.22E-08,1.70E-12,3.49E-12,1.29E-14,0,0,0
147,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.01E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000889716,0.000109771,0,0,0,5.01E-07,1.24E-08,1.74E-12,3.59E-12,1.34E-14,0,0,0
148,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.01E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.00088898,0.0001105,0,0,0,5.08E-07,1.27E-08,1.77E-12,3.70E-12,1.39E-14,0,0,0
149,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.01E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000888244,0.000111229,0,0,0,5.15E-07,1.29E-08,1.81E-12,3.81E-12,1.44E-14,0,0,0
150,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.01E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000887508,0.000111957,0,0,0,5.21E-07,1.32E-08,1.85E-12,3.92E-12,1.49E-14,0,0,0
151,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.01E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000886773,0.000112685,0,0,0,5.28E-07,1.34E-08,1.89E-12,4.04E-12,1.55E-14,0,0,0
152,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.01E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000886038,0.000113413,0,0,0,5.35E-07,1.37E-08,1.94E-12,4.15E-12,1.60E-14,0,0,0
153,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.01E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000885303,0.000114141,0,0,0,5.42E-07,1.40E-08,1.98E-12,4.27E-12,1.66E-14,0,0,0
154,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.01E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000884568,0.000114868,0,0,0,5.49E-07,1.42E-08,2.02E-12,4.39E-12,1.72E-14,0,0,0
155,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.01E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000883834,0.000115596,0,0,0,5.56E-07,1.45E-08,2.06E-12,4.52E-12,1.78E-14,0,0,0
156,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.01E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.0008831,0.000116323,0,0,0,5.63E-07,1.48E-08,2.11E-12,4.65E-12,1.84E-14,0,0,0
157,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.01E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000882366,0.000117049,0,0,0,5.70E-07,1.51E-08,2.15E-12,4.77E-12,1.91E-14,0,0,0
158,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.01E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000881632,0.000117776,0,0,0,5.77E-07,1.54E-08,2.20E-12,4.91E-12,1.97E-14,0,0,0
159,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.01E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000880898,0.000118502,0,0,0,5.84E-07,1.57E-08,2.24E-12,5.04E-12,2.04E-14,0,0,0
160,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.01E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000880164,0.000119228,0,0,0,5.91E-07,1.60E-08,2.29E-12,5.18E-12,2.11E-14,0,0,0
161,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.01E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000879431,0.000119954,0,0,0,5.99E-07,1.63E-08,2.33E-12,5.32E-12,2.18E-14,0,0,0
162,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.01E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000878698,0.000120679,0,0,0,6.06E-07,1.66E-08,2.38E-12,5.46E-12,2.25E-14,0,0,0
163,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.01E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000877965,0.000121405,0,0,0,6.13E-07,1.69E-08,2.43E-12,5.61E-12,2.33E-14,0,0,0
164,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.01E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000877233,0.00012213,0,0,0,6.21E-07,1.72E-08,2.48E-12,5.76E-12,2.41E-14,0,0,0
165,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.01E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.0008765,0.000122854,0,0,0,6.28E-07,1.75E-08,2.53E-12,5.91E-12,2.49E-14,0,0,0
166,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.01E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000875768,0.000123579,0,0,0,6.36E-07,1.78E-08,2.58E-12,6.07E-12,2.57E-14,0,0,0
167,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.01E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000875036,0.000124303,0,0,0,6.43E-07,1.81E-08,2.63E-12,6.23E-12,2.65E-14,0,0,0
168,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.01E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000874304,0.000125027,0,0,0,6.51E-07,1.84E-08,2.68E-12,6.39E-12,2.74E-14,0,0,0
169,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.01E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000873572,0.000125751,0,0,0,6.58E-07,1.88E-08,2.73E-12,6.55E-12,2.83E-14,0,0,0
170,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.01E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000872841,0.000126474,0,0,0,6.66E-07,1.91E-08,2.78E-12,6.72E-12,2.92E-14,0,0,0
171,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.01E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.00087211,0.000127197,0,0,0,6.74E-07,1.94E-08,2.84E-12,6.89E-12,3.01E-14,0,0,0
172,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.01E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000871379,0.00012792,0,0,0,6.81E-07,1.98E-08,2.89E-12,7.06E-12,3.10E-14,0,0,0
173,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.01E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000870648,0.000128643,0,0,0,6.89E-07,2.01E-08,2.94E-12,7.24E-12,3.20E-14,0,0,0
174,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.01E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000869917,0.000129366,0,0,0,6.97E-07,2.05E-08,3.00E-12,7.42E-12,3.30E-14,0,0,0
175,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.01E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000869187,0.000130088,0,0,0,7.05E-07,2.08E-08,3.05E-12,7.61E-12,3.40E-14,0,0,0
176,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.01E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000868457,0.00013081,0,0,0,7.13E-07,2.12E-08,3.11E-12,7.79E-12,3.51E-14,0,0,0
177,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.01E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000867727,0.000131531,0,0,0,7.20E-07,2.15E-08,3.17E-12,7.99E-12,3.62E-14,0,0,0
178,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.01E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000866997,0.000132253,0,0,0,7.28E-07,2.19E-08,3.23E-12,8.18E-12,3.73E-14,0,0,0
179,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.01E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,1.00E-06,0.000866267,0.000132974,0,0,0,7.36E-07,2.23E-08,3.29E-12,8.38E-12,3.84E-14,0,0,0
