time,GluGA3P,GA3PDHAP,DHAPG3P,Glu,GA3P,DHAP,G3P
657.0,4.06e-05,1.5e-06,0.05,7.82815667933e-07,2.07723774417e-07,5.09356834368e-10,8.95120081495e-09
657.1,4.06e-05,1.5e-06,0.05,7.8278649363e-07,2.07750223839e-07,5.09424027164e-10,8.95385850416e-09
657.2,4.06e-05,1.5e-06,0.05,7.82757320414e-07,2.07776671826e-07,5.09491216326e-10,8.95651654392e-09
657.3,4.06e-05,1.5e-06,0.05,7.82728148285e-07,2.07803118379e-07,5.09558401853e-10,8.95917493423e-09
657.4,4.06e-05,1.5e-06,0.05,7.82698977243e-07,2.07829563498e-07,5.09625583746e-10,8.96183367506e-09
657.5,4.06e-05,1.5e-06,0.05,7.82669807289e-07,2.07856007183e-07,5.09692762005e-10,8.96449276639e-09
657.6,4.06e-05,1.5e-06,0.05,7.82640638421e-07,2.07882449434e-07,5.09759936631e-10,8.96715220822e-09
657.7,4.06e-05,1.5e-06,0.05,7.82611470641e-07,2.07908890251e-07,5.09827107622e-10,8.9698120005e-09
657.8,4.06e-05,1.5e-06,0.05,7.82582303947e-07,2.07935329634e-07,5.0989427498e-10,8.97247214324e-09
657.9,4.06e-05,1.5e-06,0.05,7.82553138341e-07,2.07961767584e-07,5.09961438704e-10,8.9751326364e-09
658.0,4.06e-05,1.5e-06,0.05,7.82523973822e-07,2.079882041e-07,5.10028598795e-10,8.97779347998e-09
658.1,4.06e-05,1.5e-06,0.05,7.82494810389e-07,2.08014639182e-07,5.10095755253e-10,8.98045467394e-09
658.2,4.06e-05,1.5e-06,0.05,7.82465648044e-07,2.0804107283e-07,5.10162908078e-10,8.98311621828e-09
658.3,4.06e-05,1.5e-06,0.05,7.82436486785e-07,2.08067505045e-07,5.1023005727e-10,8.98577811297e-09
658.4,4.06e-05,1.5e-06,0.05,7.82407326613e-07,2.08093935826e-07,5.10297202829e-10,8.988440358e-09
658.5,4.06e-05,1.5e-06,0.05,7.82378167528e-07,2.08120365174e-07,5.10364344756e-10,8.99110295334e-09
658.6,4.06e-05,1.5e-06,0.05,7.82349009529e-07,2.08146793089e-07,5.1043148305e-10,8.99376589897e-09
658.7,4.06e-05,1.5e-06,0.05,7.82319852617e-07,2.0817321957e-07,5.10498617712e-10,8.99642919489e-09
658.8,4.06e-05,1.5e-06,0.05,7.82290696792e-07,2.08199644618e-07,5.10565748742e-10,8.99909284106e-09
658.9,4.06e-05,1.5e-06,0.05,7.82261542053e-07,2.08226068233e-07,5.1063287614e-10,9.00175683747e-09
659.0,4.06e-05,1.5e-06,0.05,7.82232388401e-07,2.08252490415e-07,5.10699999906e-10,9.0044211841e-09
659.1,4.06e-05,1.5e-06,0.05,7.82203235836e-07,2.08278911163e-07,5.1076712004e-10,9.00708588094e-09
659.2,4.06e-05,1.5e-06,0.05,7.82174084357e-07,2.08305330479e-07,5.10834236543e-10,9.00975092795e-09
659.3,4.06e-05,1.5e-06,0.05,7.82144933964e-07,2.08331748361e-07,5.10901349414e-10,9.01241632513e-09
659.4,4.06e-05,1.5e-06,0.05,7.82115784658e-07,2.08358164811e-07,5.10968458655e-10,9.01508207246e-09
659.5,4.06e-05,1.5e-06,0.05,7.82086636438e-07,2.08384579828e-07,5.11035564264e-10,9.01774816991e-09
659.6,4.06e-05,1.5e-06,0.05,7.82057489304e-07,2.08410993412e-07,5.11102666242e-10,9.02041461746e-09
659.7,4.06e-05,1.5e-06,0.05,7.82028343257e-07,2.08437405563e-07,5.1116976459e-10,9.02308141511e-09
659.8,4.06e-05,1.5e-06,0.05,7.81999198296e-07,2.08463816282e-07,5.11236859307e-10,9.02574856282e-09
659.9,4.06e-05,1.5e-06,0.05,7.81970054421e-07,2.08490225568e-07,5.11303950393e-10,9.02841606058e-09
660.0,4.06e-05,1.5e-06,0.05,7.81940911632e-07,2.08516633422e-07,5.11371037849e-10,9.03108390838e-09
660.1,4.06e-05,1.5e-06,0.05,7.81911769929e-07,2.08543039843e-07,5.11438121675e-10,9.03375210618e-09
660.2,4.06e-05,1.5e-06,0.05,7.81882629313e-07,2.08569444831e-07,5.11505201871e-10,9.03642065398e-09
660.3,4.06e-05,1.5e-06,0.05,7.81853489782e-07,2.08595848388e-07,5.11572278437e-10,9.03908955175e-09
660.4,4.06e-05,1.5e-06,0.05,7.81824351337e-07,2.08622250512e-07,5.11639351374e-10,9.04175879948e-09
660.5,4.06e-05,1.5e-06,0.05,7.81795213979e-07,2.08648651203e-07,5.1170642068e-10,9.04442839715e-09
660.6,4.06e-05,1.5e-06,0.05,7.81766077706e-07,2.08675050463e-07,5.11773486358e-10,9.04709834473e-09
660.7,4.06e-05,1.5e-06,0.05,7.81736942519e-07,2.0870144829e-07,5.11840548406e-10,9.04976864221e-09
660.8,4.06e-05,1.5e-06,0.05,7.81707808418e-07,2.08727844686e-07,5.11907606825e-10,9.05243928957e-09
660.9,4.06e-05,1.5e-06,0.05,7.81678675403e-07,2.08754239649e-07,5.11974661615e-10,9.05511028679e-09
661.0,4.06e-05,1.5e-06,0.05,7.81649543473e-07,2.0878063318e-07,5.12041712776e-10,9.05778163385e-09
661.1,4.06e-05,1.5e-06,0.05,7.81620412629e-07,2.0880702528e-07,5.12108760309e-10,9.06045333074e-09
661.2,4.06e-05,1.5e-06,0.05,7.81591282871e-07,2.08833415947e-07,5.12175804213e-10,9.06312537743e-09
661.3,4.06e-05,1.5e-06,0.05,7.81562154198e-07,2.08859805183e-07,5.12242844488e-10,9.0657977739e-09
661.4,4.06e-05,1.5e-06,0.05,7.81533026611e-07,2.08886192987e-07,5.12309881136e-10,9.06847052014e-09
661.5,4.06e-05,1.5e-06,0.05,7.8150390011e-07,2.0891257936e-07,5.12376914155e-10,9.07114361613e-09
661.6,4.06e-05,1.5e-06,0.05,7.81474774694e-07,2.08938964301e-07,5.12443943547e-10,9.07381706184e-09
661.7,4.06e-05,1.5e-06,0.05,7.81445650363e-07,2.0896534781e-07,5.1251096931e-10,9.07649085726e-09
661.8,4.06e-05,1.5e-06,0.05,7.81416527118e-07,2.08991729888e-07,5.12577991446e-10,9.07916500238e-09
661.9,4.06e-05,1.5e-06,0.05,7.81387404958e-07,2.09018110535e-07,5.12645009955e-10,9.08183949716e-09
662.0,4.06e-05,1.5e-06,0.05,7.81358283884e-07,2.0904448975e-07,5.12712024836e-10,9.0845143416e-09
662.1,4.06e-05,1.5e-06,0.05,7.81329163895e-07,2.09070867533e-07,5.12779036091e-10,9.08718953567e-09
662.2,4.06e-05,1.5e-06,0.05,7.81300044991e-07,2.09097243886e-07,5.12846043718e-10,9.08986507936e-09
662.3,4.06e-05,1.5e-06,0.05,7.81270927172e-07,2.09123618807e-07,5.12913047718e-10,9.09254097264e-09
662.4,4.06e-05,1.5e-06,0.05,7.81241810439e-07,2.09149992298e-07,5.12980048091e-10,9.09521721549e-09
662.5,4.06e-05,1.5e-06,0.05,7.8121269479e-07,2.09176364357e-07,5.13047044838e-10,9.09789380791e-09
662.6,4.06e-05,1.5e-06,0.05,7.81183580227e-07,2.09202734985e-07,5.13114037959e-10,9.10057074986e-09
662.7,4.06e-05,1.5e-06,0.05,7.81154466749e-07,2.09229104182e-07,5.13181027453e-10,9.10324804134e-09
662.8,4.06e-05,1.5e-06,0.05,7.81125354356e-07,2.09255471949e-07,5.13248013322e-10,9.10592568231e-09
662.9,4.06e-05,1.5e-06,0.05,7.81096243048e-07,2.09281838284e-07,5.13314995564e-10,9.10860367277e-09
663.0,4.06e-05,1.5e-06,0.05,7.81067132824e-07,2.09308203189e-07,5.1338197418e-10,9.11128201269e-09
663.1,4.06e-05,1.5e-06,0.05,7.81038023686e-07,2.09334566663e-07,5.13448949171e-10,9.11396070205e-09
663.2,4.06e-05,1.5e-06,0.05,7.81008915632e-07,2.09360928706e-07,5.13515920536e-10,9.11663974084e-09
663.3,4.06e-05,1.5e-06,0.05,7.80979808664e-07,2.09387289319e-07,5.13582888276e-10,9.11931912904e-09
663.4,4.06e-05,1.5e-06,0.05,7.8095070278e-07,2.09413648501e-07,5.13649852391e-10,9.12199886662e-09
663.5,4.06e-05,1.5e-06,0.05,7.8092159798e-07,2.09440006253e-07,5.1371681288e-10,9.12467895357e-09
663.6,4.06e-05,1.5e-06,0.05,7.80892494266e-07,2.09466362575e-07,5.13783769745e-10,9.12735938987e-09
663.7,4.06e-05,1.5e-06,0.05,7.80863391636e-07,2.09492717466e-07,5.13850722985e-10,9.1300401755e-09
663.8,4.06e-05,1.5e-06,0.05,7.80834290091e-07,2.09519070926e-07,5.139176726e-10,9.13272131045e-09
663.9,4.06e-05,1.5e-06,0.05,7.8080518963e-07,2.09545422957e-07,5.13984618591e-10,9.13540279468e-09
664.0,4.06e-05,1.5e-06,0.05,7.80776090254e-07,2.09571773557e-07,5.14051560957e-10,9.13808462819e-09
664.1,4.06e-05,1.5e-06,0.05,7.80746991962e-07,2.09598122727e-07,5.14118499699e-10,9.14076681096e-09
664.2,4.06e-05,1.5e-06,0.05,7.80717894755e-07,2.09624470468e-07,5.14185434818e-10,9.14344934296e-09
664.3,4.06e-05,1.5e-06,0.05,7.80688798632e-07,2.09650816778e-07,5.14252366312e-10,9.14613222418e-09
664.4,4.06e-05,1.5e-06,0.05,7.80659703593e-07,2.09677161658e-07,5.14319294183e-10,9.1488154546e-09
664.5,4.06e-05,1.5e-06,0.05,7.80630609639e-07,2.09703505108e-07,5.1438621843e-10,9.15149903419e-09
664.6,4.06e-05,1.5e-06,0.05,7.80601516769e-07,2.09729847129e-07,5.14453139054e-10,9.15418296295e-09
664.7,4.06e-05,1.5e-06,0.05,7.80572424983e-07,2.0975618772e-07,5.14520056054e-10,9.15686724085e-09
664.8,4.06e-05,1.5e-06,0.05,7.80543334282e-07,2.09782526881e-07,5.14586969432e-10,9.15955186787e-09
664.9,4.06e-05,1.5e-06,0.05,7.80514244665e-07,2.09808864612e-07,5.14653879186e-10,9.162236844e-09
665.0,4.06e-05,1.5e-06,0.05,7.80485156132e-07,2.09835200914e-07,5.14720785318e-10,9.16492216921e-09
665.1,4.06e-05,1.5e-06,0.05,7.80456068682e-07,2.09861535786e-07,5.14787687826e-10,9.16760784348e-09
665.2,4.06e-05,1.5e-06,0.05,7.80426982317e-07,2.09887869229e-07,5.14854586713e-10,9.17029386681e-09
665.3,4.06e-05,1.5e-06,0.05,7.80397897036e-07,2.09914201242e-07,5.14921481977e-10,9.17298023916e-09
665.4,4.06e-05,1.5e-06,0.05,7.80368812839e-07,2.09940531827e-07,5.14988373619e-10,9.17566696052e-09
665.5,4.06e-05,1.5e-06,0.05,7.80339729726e-07,2.09966860981e-07,5.15055261638e-10,9.17835403087e-09
665.6,4.06e-05,1.5e-06,0.05,7.80310647697e-07,2.09993188707e-07,5.15122146036e-10,9.18104145019e-09
665.7,4.06e-05,1.5e-06,0.05,7.80281566751e-07,2.10019515003e-07,5.15189026812e-10,9.18372921847e-09
665.8,4.06e-05,1.5e-06,0.05,7.8025248689e-07,2.10045839871e-07,5.15255903966e-10,9.18641733568e-09
665.9,4.06e-05,1.5e-06,0.05,7.80223408112e-07,2.10072163309e-07,5.15322777499e-10,9.1891058018e-09
666.0,4.06e-05,1.5e-06,0.05,7.80194330418e-07,2.10098485318e-07,5.15389647411e-10,9.19179461682e-09
666.1,4.06e-05,1.5e-06,0.05,7.80165253807e-07,2.10124805898e-07,5.15456513701e-10,9.19448378072e-09
666.2,4.06e-05,1.5e-06,0.05,7.8013617828e-07,2.1015112505e-07,5.15523376371e-10,9.19717329347e-09
666.3,4.06e-05,1.5e-06,0.05,7.80107103837e-07,2.10177442772e-07,5.15590235419e-10,9.19986315507e-09
666.4,4.06e-05,1.5e-06,0.05,7.80078030477e-07,2.10203759066e-07,5.15657090847e-10,9.20255336548e-09
666.5,4.06e-05,1.5e-06,0.05,7.80048958201e-07,2.10230073931e-07,5.15723942654e-10,9.2052439247e-09
666.6,4.06e-05,1.5e-06,0.05,7.80019887009e-07,2.10256387368e-07,5.15790790841e-10,9.2079348327e-09
666.7,4.06e-05,1.5e-06,0.05,7.79990816899e-07,2.10282699376e-07,5.15857635408e-10,9.21062608946e-09
666.8,4.06e-05,1.5e-06,0.05,7.79961747873e-07,2.10309009955e-07,5.15924476354e-10,9.21331769497e-09
666.9,4.06e-05,1.5e-06,0.05,7.79932679931e-07,2.10335319106e-07,5.15991313681e-10,9.2160096492e-09
667.0,4.06e-05,1.5e-06,0.05,7.79903613072e-07,2.10361626829e-07,5.16058147387e-10,9.21870195214e-09
667.1,4.06e-05,1.5e-06,0.05,7.79874547296e-07,2.10387933123e-07,5.16124977474e-10,9.22139460377e-09
667.2,4.06e-05,1.5e-06,0.05,7.79845482603e-07,2.10414237989e-07,5.16191803942e-10,9.22408760407e-09
667.3,4.06e-05,1.5e-06,0.05,7.79816418994e-07,2.10440541427e-07,5.1625862679e-10,9.22678095302e-09
667.4,4.06e-05,1.5e-06,0.05,7.79787356467e-07,2.10466843436e-07,5.16325446019e-10,9.2294746506e-09
667.5,4.06e-05,1.5e-06,0.05,7.79758295024e-07,2.10493144018e-07,5.16392261629e-10,9.23216869679e-09
667.6,4.06e-05,1.5e-06,0.05,7.79729234664e-07,2.10519443171e-07,5.16459073619e-10,9.23486309158e-09
667.7,4.06e-05,1.5e-06,0.05,7.79700175387e-07,2.10545740896e-07,5.16525881991e-10,9.23755783494e-09
667.8,4.06e-05,1.5e-06,0.05,7.79671117192e-07,2.10572037194e-07,5.16592686745e-10,9.24025292685e-09
667.9,4.06e-05,1.5e-06,0.05,7.79642060081e-07,2.10598332064e-07,5.1665948788e-10,9.24294836731e-09
668.0,4.06e-05,1.5e-06,0.05,7.79613004053e-07,2.10624625505e-07,5.16726285397e-10,9.24564415628e-09
668.1,4.06e-05,1.5e-06,0.05,7.79583949108e-07,2.10650917519e-07,5.16793079295e-10,9.24834029375e-09
668.2,4.06e-05,1.5e-06,0.05,7.79554895245e-07,2.10677208106e-07,5.16859869575e-10,9.2510367797e-09
668.3,4.06e-05,1.5e-06,0.05,7.79525842465e-07,2.10703497264e-07,5.16926656238e-10,9.25373361412e-09
668.4,4.06e-05,1.5e-06,0.05,7.79496790768e-07,2.10729784996e-07,5.16993439283e-10,9.25643079697e-09
668.5,4.06e-05,1.5e-06,0.05,7.79467740154e-07,2.10756071299e-07,5.1706021871e-10,9.25912832826e-09
668.6,4.06e-05,1.5e-06,0.05,7.79438690622e-07,2.10782356175e-07,5.1712699452e-10,9.26182620794e-09
668.7,4.06e-05,1.5e-06,0.05,7.79409642173e-07,2.10808639624e-07,5.17193766712e-10,9.26452443601e-09
668.8,4.06e-05,1.5e-06,0.05,7.79380594807e-07,2.10834921646e-07,5.17260535288e-10,9.26722301245e-09
668.9,4.06e-05,1.5e-06,0.05,7.79351548523e-07,2.1086120224e-07,5.17327300246e-10,9.26992193724e-09
669.0,4.06e-05,1.5e-06,0.05,7.79322503321e-07,2.10887481407e-07,5.17394061588e-10,9.27262121035e-09
669.1,4.06e-05,1.5e-06,0.05,7.79293459202e-07,2.10913759146e-07,5.17460819313e-10,9.27532083178e-09
669.2,4.06e-05,1.5e-06,0.05,7.79264416166e-07,2.10940035459e-07,5.17527573421e-10,9.2780208015e-09
669.3,4.06e-05,1.5e-06,0.05,7.79235374212e-07,2.10966310345e-07,5.17594323913e-10,9.28072111949e-09
669.4,4.06e-05,1.5e-06,0.05,7.7920633334e-07,2.10992583803e-07,5.17661070789e-10,9.28342178574e-09
669.5,4.06e-05,1.5e-06,0.05,7.79177293551e-07,2.11018855835e-07,5.17727814049e-10,9.28612280022e-09
669.6,4.06e-05,1.5e-06,0.05,7.79148254843e-07,2.1104512644e-07,5.17794553693e-10,9.28882416291e-09
669.7,4.06e-05,1.5e-06,0.05,7.79119217218e-07,2.11071395618e-07,5.17861289721e-10,9.29152587381e-09
669.8,4.06e-05,1.5e-06,0.05,7.79090180676e-07,2.11097663369e-07,5.17928022133e-10,9.29422793288e-09
669.9,4.06e-05,1.5e-06,0.05,7.79061145215e-07,2.11123929694e-07,5.1799475093e-10,9.29693034011e-09
670.0,4.06e-05,1.5e-06,0.05,7.79032110836e-07,2.11150194592e-07,5.18061476111e-10,9.29963309549e-09
670.1,4.06e-05,1.5e-06,0.05,7.7900307754e-07,2.11176458063e-07,5.18128197678e-10,9.30233619898e-09
670.2,4.06e-05,1.5e-06,0.05,7.78974045326e-07,2.11202720108e-07,5.18194915629e-10,9.30503965058e-09
670.3,4.06e-05,1.5e-06,0.05,7.78945014193e-07,2.11228980727e-07,5.18261629965e-10,9.30774345026e-09
670.4,4.06e-05,1.5e-06,0.05,7.78915984143e-07,2.11255239919e-07,5.18328340687e-10,9.31044759801e-09
670.5,4.06e-05,1.5e-06,0.05,7.78886955174e-07,2.11281497684e-07,5.18395047794e-10,9.31315209381e-09
670.6,4.06e-05,1.5e-06,0.05,7.78857927287e-07,2.11307754024e-07,5.18461751287e-10,9.31585693763e-09
670.7,4.06e-05,1.5e-06,0.05,7.78828900482e-07,2.11334008937e-07,5.18528451165e-10,9.31856212946e-09
670.8,4.06e-05,1.5e-06,0.05,7.78799874759e-07,2.11360262424e-07,5.1859514743e-10,9.32126766928e-09
670.9,4.06e-05,1.5e-06,0.05,7.78770850118e-07,2.11386514485e-07,5.1866184008e-10,9.32397355707e-09
671.0,4.06e-05,1.5e-06,0.05,7.78741826558e-07,2.1141276512e-07,5.18728529116e-10,9.32667979282e-09
671.1,4.06e-05,1.5e-06,0.05,7.7871280408e-07,2.11439014329e-07,5.18795214539e-10,9.32938637649e-09
671.2,4.06e-05,1.5e-06,0.05,7.78683782683e-07,2.11465262112e-07,5.18861896348e-10,9.33209330809e-09
671.3,4.06e-05,1.5e-06,0.05,7.78654762369e-07,2.11491508469e-07,5.18928574544e-10,9.33480058757e-09
671.4,4.06e-05,1.5e-06,0.05,7.78625743135e-07,2.11517753401e-07,5.18995249127e-10,9.33750821494e-09
671.5,4.06e-05,1.5e-06,0.05,7.78596724983e-07,2.11543996906e-07,5.19061920096e-10,9.34021619016e-09
671.6,4.06e-05,1.5e-06,0.05,7.78567707913e-07,2.11570238986e-07,5.19128587453e-10,9.34292451322e-09
671.7,4.06e-05,1.5e-06,0.05,7.78538691924e-07,2.11596479641e-07,5.19195251196e-10,9.34563318411e-09
671.8,4.06e-05,1.5e-06,0.05,7.78509677017e-07,2.11622718869e-07,5.19261911327e-10,9.34834220279e-09
671.9,4.06e-05,1.5e-06,0.05,7.7848066319e-07,2.11648956673e-07,5.19328567846e-10,9.35105156925e-09
672.0,4.06e-05,1.5e-06,0.05,7.78451650445e-07,2.1167519305e-07,5.19395220752e-10,9.35376128348e-09
672.1,4.06e-05,1.5e-06,0.05,7.78422638782e-07,2.11701428003e-07,5.19461870046e-10,9.35647134546e-09
672.2,4.06e-05,1.5e-06,0.05,7.78393628199e-07,2.1172766153e-07,5.19528515728e-10,9.35918175516e-09
672.3,4.06e-05,1.5e-06,0.05,7.78364618698e-07,2.11753893632e-07,5.19595157799e-10,9.36189251257e-09
672.4,4.06e-05,1.5e-06,0.05,7.78335610278e-07,2.11780124308e-07,5.19661796257e-10,9.36460361766e-09
672.5,4.06e-05,1.5e-06,0.05,7.78306602939e-07,2.1180635356e-07,5.19728431104e-10,9.36731507043e-09
672.6,4.06e-05,1.5e-06,0.05,7.78277596681e-07,2.11832581386e-07,5.19795062339e-10,9.37002687084e-09
672.7,4.06e-05,1.5e-06,0.05,7.78248591504e-07,2.11858807787e-07,5.19861689963e-10,9.37273901889e-09
672.8,4.06e-05,1.5e-06,0.05,7.78219587408e-07,2.11885032764e-07,5.19928313976e-10,9.37545151455e-09
672.9,4.06e-05,1.5e-06,0.05,7.78190584393e-07,2.11911256315e-07,5.19994934378e-10,9.37816435781e-09
673.0,4.06e-05,1.5e-06,0.05,7.78161582459e-07,2.11937478442e-07,5.20061551169e-10,9.38087754864e-09
673.1,4.06e-05,1.5e-06,0.05,7.78132581605e-07,2.11963699143e-07,5.20128164349e-10,9.38359108703e-09
673.2,4.06e-05,1.5e-06,0.05,7.78103581833e-07,2.1198991842e-07,5.20194773919e-10,9.38630497295e-09
673.3,4.06e-05,1.5e-06,0.05,7.78074583141e-07,2.12016136273e-07,5.20261379878e-10,9.38901920639e-09
673.4,4.06e-05,1.5e-06,0.05,7.7804558553e-07,2.120423527e-07,5.20327982227e-10,9.39173378734e-09
673.5,4.06e-05,1.5e-06,0.05,7.78016589e-07,2.12068567704e-07,5.20394580966e-10,9.39444871576e-09
673.6,4.06e-05,1.5e-06,0.05,7.7798759355e-07,2.12094781282e-07,5.20461176096e-10,9.39716399165e-09
673.7,4.06e-05,1.5e-06,0.05,7.77958599181e-07,2.12120993436e-07,5.20527767615e-10,9.39987961498e-09
673.8,4.06e-05,1.5e-06,0.05,7.77929605893e-07,2.12147204166e-07,5.20594355524e-10,9.40259558573e-09
673.9,4.06e-05,1.5e-06,0.05,7.77900613685e-07,2.12173413472e-07,5.20660939824e-10,9.40531190389e-09
674.0,4.06e-05,1.5e-06,0.05,7.77871622557e-07,2.12199621353e-07,5.20727520515e-10,9.40802856944e-09
674.1,4.06e-05,1.5e-06,0.05,7.7784263251e-07,2.1222582781e-07,5.20794097597e-10,9.41074558235e-09
674.2,4.06e-05,1.5e-06,0.05,7.77813643544e-07,2.12252032843e-07,5.20860671069e-10,9.41346294262e-09
674.3,4.06e-05,1.5e-06,0.05,7.77784655657e-07,2.12278236451e-07,5.20927240933e-10,9.41618065021e-09
674.4,4.06e-05,1.5e-06,0.05,7.77755668852e-07,2.12304438636e-07,5.20993807188e-10,9.41889870512e-09
674.5,4.06e-05,1.5e-06,0.05,7.77726683126e-07,2.12330639397e-07,5.21060369834e-10,9.42161710732e-09
674.6,4.06e-05,1.5e-06,0.05,7.77697698481e-07,2.12356838734e-07,5.21126928872e-10,9.42433585679e-09
674.7,4.06e-05,1.5e-06,0.05,7.77668714916e-07,2.12383036647e-07,5.21193484301e-10,9.42705495352e-09
674.8,4.06e-05,1.5e-06,0.05,7.77639732431e-07,2.12409233136e-07,5.21260036122e-10,9.42977439749e-09
674.9,4.06e-05,1.5e-06,0.05,7.77610751026e-07,2.12435428201e-07,5.21326584335e-10,9.43249418867e-09
675.0,4.06e-05,1.5e-06,0.05,7.77581770701e-07,2.12461621843e-07,5.21393128941e-10,9.43521432705e-09
675.1,4.06e-05,1.5e-06,0.05,7.77552791456e-07,2.12487814061e-07,5.21459669938e-10,9.43793481261e-09
675.2,4.06e-05,1.5e-06,0.05,7.77523813292e-07,2.12514004856e-07,5.21526207329e-10,9.44065564533e-09
675.3,4.06e-05,1.5e-06,0.05,7.77494836207e-07,2.12540194227e-07,5.21592741111e-10,9.4433768252e-09
675.4,4.06e-05,1.5e-06,0.05,7.77465860202e-07,2.12566382174e-07,5.21659271287e-10,9.44609835218e-09
675.5,4.06e-05,1.5e-06,0.05,7.77436885277e-07,2.12592568699e-07,5.21725797855e-10,9.44882022628e-09
675.6,4.06e-05,1.5e-06,0.05,7.77407911432e-07,2.12618753799e-07,5.21792320816e-10,9.45154244745e-09
675.7,4.06e-05,1.5e-06,0.05,7.77378938667e-07,2.12644937477e-07,5.21858840171e-10,9.4542650157e-09
675.8,4.06e-05,1.5e-06,0.05,7.77349966982e-07,2.12671119732e-07,5.21925355919e-10,9.45698793099e-09
675.9,4.06e-05,1.5e-06,0.05,7.77320996376e-07,2.12697300563e-07,5.2199186806e-10,9.45971119331e-09
676.0,4.06e-05,1.5e-06,0.05,7.7729202685e-07,2.12723479971e-07,5.22058376595e-10,9.46243480265e-09
676.1,4.06e-05,1.5e-06,0.05,7.77263058403e-07,2.12749657956e-07,5.22124881524e-10,9.46515875897e-09
676.2,4.06e-05,1.5e-06,0.05,7.77234091037e-07,2.12775834518e-07,5.22191382846e-10,9.46788306227e-09
676.3,4.06e-05,1.5e-06,0.05,7.77205124749e-07,2.12802009658e-07,5.22257880563e-10,9.47060771252e-09
676.4,4.06e-05,1.5e-06,0.05,7.77176159542e-07,2.12828183374e-07,5.22324374674e-10,9.4733327097e-09
676.5,4.06e-05,1.5e-06,0.05,7.77147195413e-07,2.12854355668e-07,5.22390865179e-10,9.47605805381e-09
676.6,4.06e-05,1.5e-06,0.05,7.77118232365e-07,2.12880526538e-07,5.22457352079e-10,9.47878374481e-09
676.7,4.06e-05,1.5e-06,0.05,7.77089270395e-07,2.12906695987e-07,5.22523835374e-10,9.48150978268e-09
676.8,4.06e-05,1.5e-06,0.05,7.77060309505e-07,2.12932864012e-07,5.22590315063e-10,9.48423616742e-09
676.9,4.06e-05,1.5e-06,0.05,7.77031349695e-07,2.12959030615e-07,5.22656791147e-10,9.486962899e-09
677.0,4.06e-05,1.5e-06,0.05,7.77002390963e-07,2.12985195796e-07,5.22723263627e-10,9.4896899774e-09
677.1,4.06e-05,1.5e-06,0.05,7.76973433311e-07,2.13011359554e-07,5.22789732501e-10,9.49241740261e-09
677.2,4.06e-05,1.5e-06,0.05,7.76944476738e-07,2.1303752189e-07,5.22856197772e-10,9.4951451746e-09
677.3,4.06e-05,1.5e-06,0.05,7.76915521244e-07,2.13063682803e-07,5.22922659437e-10,9.49787329336e-09
677.4,4.06e-05,1.5e-06,0.05,7.7688656683e-07,2.13089842294e-07,5.22989117499e-10,9.50060175886e-09
677.5,4.06e-05,1.5e-06,0.05,7.76857613494e-07,2.13116000363e-07,5.23055571956e-10,9.50333057109e-09
677.6,4.06e-05,1.5e-06,0.05,7.76828661238e-07,2.1314215701e-07,5.23122022809e-10,9.50605973003e-09
677.7,4.06e-05,1.5e-06,0.05,7.7679971006e-07,2.13168312234e-07,5.23188470059e-10,9.50878923567e-09
677.8,4.06e-05,1.5e-06,0.05,7.76770759961e-07,2.13194466037e-07,5.23254913704e-10,9.51151908797e-09
677.9,4.06e-05,1.5e-06,0.05,7.76741810942e-07,2.13220618418e-07,5.23321353747e-10,9.51424928693e-09
678.0,4.06e-05,1.5e-06,0.05,7.76712863001e-07,2.13246769376e-07,5.23387790185e-10,9.51697983252e-09
678.1,4.06e-05,1.5e-06,0.05,7.76683916139e-07,2.13272918913e-07,5.23454223021e-10,9.51971072473e-09
678.2,4.06e-05,1.5e-06,0.05,7.76654970356e-07,2.13299067028e-07,5.23520652254e-10,9.52244196353e-09
678.3,4.06e-05,1.5e-06,0.05,7.76626025652e-07,2.13325213722e-07,5.23587077883e-10,9.52517354891e-09
678.4,4.06e-05,1.5e-06,0.05,7.76597082026e-07,2.13351358993e-07,5.2365349991e-10,9.52790548085e-09
678.5,4.06e-05,1.5e-06,0.05,7.76568139479e-07,2.13377502843e-07,5.23719918334e-10,9.53063775933e-09
678.6,4.06e-05,1.5e-06,0.05,7.76539198011e-07,2.13403645272e-07,5.23786333156e-10,9.53337038433e-09
678.7,4.06e-05,1.5e-06,0.05,7.76510257621e-07,2.13429786279e-07,5.23852744375e-10,9.53610335584e-09
678.8,4.06e-05,1.5e-06,0.05,7.7648131831e-07,2.13455925864e-07,5.23919151992e-10,9.53883667383e-09
678.9,4.06e-05,1.5e-06,0.05,7.76452380077e-07,2.13482064029e-07,5.23985556007e-10,9.54157033828e-09
679.0,4.06e-05,1.5e-06,0.05,7.76423442923e-07,2.13508200771e-07,5.2405195642e-10,9.54430434918e-09
679.1,4.06e-05,1.5e-06,0.05,7.76394506847e-07,2.13534336093e-07,5.24118353232e-10,9.54703870651e-09
679.2,4.06e-05,1.5e-06,0.05,7.7636557185e-07,2.13560469993e-07,5.24184746441e-10,9.54977341025e-09
679.3,4.06e-05,1.5e-06,0.05,7.76336637931e-07,2.13586602473e-07,5.2425113605e-10,9.55250846037e-09
679.4,4.06e-05,1.5e-06,0.05,7.7630770509e-07,2.13612733531e-07,5.24317522057e-10,9.55524385687e-09
